"","X","anime_id","name","genre","type","episodes","rating","members"
"2543",2557,1215,"Mobile Suit Gundam Seed C.E.73: Stargazer","Mecha, Military, Sci-Fi, Space","ONA",3,7.23,15203
"7145",7193,30766,"Homé-Pato the Movie","Cars","ONA",1,5.65,217
"5185",5213,32412,"Kigyou Senshi Arslan","Comedy, Parody","ONA",6,6.51,2323
"7960",8029,7617,"The Wash Bird of the Wash Island","Comedy, Fantasy","ONA",1,3.75,312
"8229",8312,33703,"Chao Shen Youxi","Action, Fantasy, Game","ONA",25,6.5,34
"10487",10679,21713,"Usagi no Mofy","Kids","ONA",13,5.36,72
"2476",2489,30014,"Momokuri","Comedy, Romance, Slice of Life","ONA",26,7.25,26147
"4664",4688,30757,"Monster Strike","Action, Fantasy, Game","ONA",51,6.66,7089
"7526",7580,32291,"Kakegae no","Drama","ONA",1,5.27,103
"9216",9355,18773,"Kuwagata Tsumami","Comedy","ONA",84,6.5,68
"1141",1146,10020,"Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials","Comedy, Seinen, Slice of Life","ONA",4,7.66,101495
"7961",8030,16602,"Dead Girl Trailer","Horror, Parody, Supernatural, Thriller","ONA",1,3.74,910
"8115",8191,26013,"Backkom Mission Impossible","Comedy, Kids, Parody","ONA",2,6.11,97
"10414",10606,21509,"Trip Trek (2010)","Adventure, Comedy, Fantasy","ONA",8,5,73
"2162",2174,32323,"Aishen Qiaokeli-ing...","Comedy, Harem, Romance, School","ONA",15,7.33,11936
"8010",8079,33500,"Acerola-chan","Comedy","ONA",3,5,52
"7611",7668,18841,"PES: Peace Eco Smile - Drive your Heart","Cars, Romance, Sci-Fi","ONA",1,5.16,449
"8573",8669,28733,"Ginga Tetsudou 999 (ONA)","Adventure, Drama, Sci-Fi, Space","ONA",6,6.47,291
"6093",6132,7770,"Yutori-chan","Comedy, Slice of Life","ONA",25,6.25,3516
"246",247,3167,"Eve no Jikan","Sci-Fi, Slice of Life","ONA",6,8.26,99074
"9193",9331,28151,"Kujakuou: Sengoku Tensei","Action, Demons, Historical, Supernatural","ONA",1,4.33,181
"10524",10716,33916,"Wanwanwan Coin","Comedy","ONA",15,4.56,37
"7618",7675,5880,"Oshiruko","Comedy","ONA",1,5.16,749
"5867",5903,18449,"Mobile Suit Gundam Battlefield Record: Avant-Title","Mecha, Sci-Fi, Space","ONA",1,6.32,1169
"7379",7431,6318,"Kigurumikku V3","Comedy, Ecchi, Magic, Mecha, Parody","ONA",3,5.44,1181
"6192",6231,1055,"Blame!","Mecha, Sci-Fi","ONA",6,6.2,13802
"1621",1628,31499,"Huyao Xiao Hongniang","Comedy, Romance","ONA",13,7.48,2696
"9120",9255,33915,"Kitty-chan wo Sagase! Toyama-shi Stamp Rally","Comedy","ONA",1,4.25,64
"3692",3716,23405,"Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens","Shounen, Supernatural","ONA",3,6.91,5949
"8996",9123,31604,"Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou","Comedy","ONA",6,4.38,53
"2368",2381,28215,"Saint Seiya: Soul of Gold","Action, Adventure, Fantasy, Sci-Fi, Shounen","ONA",13,7.28,11992
"7102",7150,25991,"Bishoujo Mobage: Mobami-chan","Fantasy","ONA",1,5.68,763
"10620",10819,33764,"Ying Xiong Bie Nao","Action, Fantasy","ONA",13,7.25,61
"7473",7526,32377,"Azure Nihon Data Center","Action","ONA",1,5.33,350
"8226",8309,29820,"Channel 5.5 4th Season","Comedy, Parody","ONA",4,5.13,191
"9451",9600,23885,"Momon&#039;s Sand Witch Episode 0","Comedy, Kids","ONA",1,5,91
"6619",6664,16636,"Kotoura-san: Haruka no Heya","Comedy, School","ONA",6,6.01,9641
"408",410,6505,"There She Is!!","Comedy, Romance","ONA",5,8.11,13935
"10546",10741,33429,"Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei","Magic","ONA",1,3.68,49
"2053",2064,20359,"Yamada-kun to 7-nin no Majo","Comedy, School, Shounen, Supernatural","ONA",1,7.37,23937
"7006",7054,32191,"Okitegami Kyouko no Bibouroku x Monogatari","Supernatural","ONA",1,5.77,1771
"2260",2272,32543,"Lu Shidai 2nd Season","Action, Adventure, Comedy, Game, Parody","ONA",13,7.31,740
"6214",6253,31402,"Soul Worker: Your Destiny Awaits","Action, Fantasy, Sci-Fi","ONA",5,6.2,430
"6360",6402,19581,"Houseki no Kuni","Fantasy, Sci-Fi, Seinen","ONA",1,6.13,1156
"7480",7533,33512,"Animegatari x Ghost in the Shell Collab Eizou","Comedy, Sci-Fi","ONA",1,5.33,580
"5396",5426,30842,"Nekota no Koto ga Kininatte Shikatanai. (ONA)","School, Shoujo","ONA",4,6.46,546
"6956",7003,19469,"Saiki Kusuo no Ψ-nan","Comedy, School, Shounen, Supernatural","ONA",1,5.81,3584
"7904",7972,29973,"Aya Hito Shiki to Iu na no Ishi Hata","Dementia","ONA",1,4.38,177
"7823",7889,13359,"PistStar","Magic","ONA",1,4.74,266
"8777",8883,13433,"himitsukesshatakanotsume.jp","Comedy, Parody, Super Power","ONA",78,6.1,101
"9687",9851,31057,"Onaka Hime","Fantasy","ONA",3,4.5,175
"7716",7779,32293,"Kerorinpasu","Music","ONA",1,5.02,98
"4829",4854,32728,"Sensou no Tsukurikata","Drama, Kids","ONA",1,6.62,97
"9358",9504,27951,"Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima","Fantasy, Magic","ONA",1,4.95,168
"5467",5497,33205,"StarFox Zero: The Battle Begins","Action, Sci-Fi, Space","ONA",1,6.44,1885
"7585",7641,24807,"Kawaii Cook-san","Slice of Life","ONA",1,5.21,115
"10347",10536,18919,"The Midnight★Animal","Action, Seinen, Supernatural","ONA",12,3.29,195
"8467",8559,33864,"Fujilog (ONA)","Comedy, Music","ONA",2,3.58,42
"6745",6791,23837,"Meisou! Underworld","Action, Supernatural, Thriller","ONA",1,5.93,1456
"8460",8552,26347,"From Osaka with Cheer!","Slice of Life","ONA",4,4.33,109
"7215",7264,20581,"Nekketsu Tantei Jimusho","Comedy, Mystery, Parody","ONA",5,5.59,229
"4825",4850,18857,"Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials","Comedy, Romance, Seinen, Slice of Life","ONA",3,6.62,70559
"1038",1043,14123,"Pokemon Black and White 2: Introduction Movie","Action, Fantasy, Kids","ONA",1,7.71,8554
"8318",8401,29749,"Convenience Store Senki Purin-tai","Comedy","ONA",8,4.48,59
"5900",5937,7705,"Starry☆Sky","Harem, School, Shoujo","ONA",26,6.31,37155
"7557",7612,33871,"Estima: Sense of Wonder","Comedy, Historical, Sci-Fi","ONA",13,5.24,127
"8143",8221,33940,"Best Care Group","Drama, Slice of Life","ONA",3,5.19,38
"3457",3479,10893,"Kyousou Giga","Action, Fantasy, Supernatural","ONA",1,6.98,31096
"5425",5455,28673,"Duan Nao","Mystery, Sci-Fi, Shounen, Thriller","ONA",16,6.42,1812
"9450",9599,25547,"Momon&#039;s Sand Witch Bangai-hen: Tanu no Kyuujitsu","Comedy, Kids","ONA",1,3.78,71
"4795",4820,5583,"Sonic: Night of the WereHog","Action","ONA",1,6.63,3424
"7086",7134,24437,"World Fool News","Comedy, Slice of Life","ONA",6,5.7,268
"7825",7891,16692,"Jigoku Youchien","Demons, Kids, School","ONA",12,4.73,1062
"7149",7197,9662,"Timing","Horror, Psychological","ONA",1,5.65,558
"7871",7939,33282,"Arakure Junichi no Namida","Comedy","ONA",1,4.55,169
"7857",7924,8925,"Kobe to Watashi","Comedy, Slice of Life","ONA",1,4.62,869
"10060",10242,26159,"Shinken Seminar Koukou Kouza","School, Shounen","ONA",1,6.06,149
"9523",9678,33279,"Nanocore: NG Scenes - Nano&#039;s Daily Life","Comedy, Sci-Fi","ONA",2,4.5,62
"6812",6859,574,"Rean no Tsubasa","Fantasy, Mecha, Sci-Fi","ONA",6,5.89,2228
"5551",5582,14077,"Blood-C: None-None Gekijou","Comedy, Parody","ONA",7,6.41,5273
"8999",9126,31603,"Kana Kana Kazoku: Rika in Wonderland","Comedy","ONA",1,4.25,57
"5851",5887,17295,"Cosmic Break","Drama, Game, Mecha","ONA",4,6.32,280
"6654",6699,8936,"Melody","Drama","ONA",1,5.99,1018
"7223",7272,7511,"Worku","Fantasy, Psychological","ONA",2,5.59,216
"5862",5898,1856,"Kimi ga Nozomu Eien: Ayu Mayu Gekijou","Comedy","ONA",7,6.32,4503
"8837",8947,32254,"Ijigen Gattai Mojibakeru Z","Game, Kids","ONA",1,5.35,59
"8991",9114,13823,"Kamiusagi Rope Movie Episode 0","Comedy, Slice of Life","ONA",1,4.92,102
"6845",6892,12907,"Sekiei Ayakashi Mangatan","Fantasy, Historical, Supernatural","ONA",3,5.87,2615
"8998",9125,31605,"Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?","Comedy","ONA",1,5.11,44
"6481",6524,23903,"Tuzki: Love Assassin","Comedy, Romance","ONA",1,6.08,309
"6198",6237,9911,"Houkago no Pleiades","Magic","ONA",4,6.2,13618
"8496",8592,24355,"Gaia Getter A-kun","Comedy, Kids, Sci-Fi, Space","ONA",2,3.48,83
"8810",8919,33396,"Hua Jiang Hu Zhi Bu Liang Ren","Adventure, Drama, Historical, Martial Arts, Romance","ONA",54,8,59
"531",533,31973,"Mobile Suit Gundam Thunderbolt","Action, Drama, Mecha, Military, Sci-Fi, Space","ONA",4,8,14419
"10664",10866,31838,"Ze Tian Ji","Action, Adventure, Fantasy","ONA",13,6.8,180
"2174",2186,1299,"Flag","Mecha, Military","ONA",13,7.33,10531
"7031",7079,21591,"Wasure-boshi","Fantasy, Music","ONA",1,5.75,451
"6349",6391,10736,"Precure kara Minna e no Ouen Movie","Fantasy, Magic, Shoujo","ONA",1,6.14,893
"8286",8369,31749,"Chou Kidougai-ku: Kashiwa-no-Ha","Mecha","ONA",3,4.86,475
"3071",3093,4535,"Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life","Romance, School, Shoujo Ai","ONA",7,7.08,43338
"2448",2461,15649,"Puchimas!: Petit iDOLM@STER","Comedy, Slice of Life","ONA",64,7.26,9208
"8595",8694,10323,"Golden Kids","School, Sports","ONA",2,4.61,138
"11762",12215,30663,"Docchi mo Maid","Action, Comedy, Ecchi, Yuri","ONA",1,5.15,223
"9877",10054,33761,"Qui Shui Yi Yun","Horror, Mystery, Supernatural","ONA",12,7.25,83
"5226",5254,34239,"Mutsugo to Ouma no Monogatari","Comedy, Parody","ONA",6,6.47,1489
"7420",7472,21875,"Chou Akuukan Bouheki Cheese Napolitan","Music","ONA",1,5.39,554
"9881",10058,32219,"Raldessia Chronicles","Action, Adventure","ONA",1,5.03,81
"6714",6759,5260,"Pankunchi","Adventure, Kids","ONA",10,5.95,210
"9971",10148,32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life","ONA",3,4.07,66
"7984",8053,16608,"Shitcom","Comedy, Romance","ONA",1,2.93,8126
"4027",4051,1593,"Azumanga Web Daioh","Comedy, School, Slice of Life","ONA",1,6.81,21904
"6113",6152,32959,"Mirai no Watashi","Comedy, Slice of Life","ONA",1,6.24,1089
"8102",8178,30152,"au x Rope","Comedy, Slice of Life","ONA",3,3.67,67
"5177",5205,28205,"Fastening Days","Kids, Magic","ONA",2,6.52,3076
"8852",8963,3973,"Ikuze! Gen-san","Comedy","ONA",24,6.24,125
"10654",10855,29751,"Yurumi to Shimeru","Comedy, Sci-Fi","ONA",1,5.25,55
"6756",6802,13255,"Haru wa Kuru","Adventure","ONA",1,5.92,547
"2563",2577,21797,"Chuunibyou demo Koi ga Shitai! Ren Lite","Comedy, School","ONA",6,7.22,31544
"6723",6768,5842,"Kotatsu Neko (ONA)","Comedy","ONA",2,5.94,678
"5906",5943,1828,"Catblue: Dynamite","Action, Fantasy","ONA",1,6.3,1311
"6096",6135,9846,"Attraction","Mystery","ONA",1,6.24,1430
"9873",10049,33258,"Qin Shiming Yue Zhi: Guoqing Tebie Pian","Action, Comedy, Fantasy, Historical, Martial Arts","ONA",1,3.69,96
"8648",8749,20873,"Hana no Zundamaru","Comedy, Martial Arts, Parody","ONA",8,5.1,145
"6061",6100,32548,"Imawa no Kuni no Alice","Action","ONA",1,6.25,824
"8018",8087,24989,"Agukaru: Play with Ibaraki-hen","Magic, Slice of Life, Supernatural","ONA",20,4.81,171
"6181",6220,17237,"Peeping Life: World History","Comedy, Historical, Slice of Life","ONA",40,6.21,361
"7180",7229,7504,"Bologee Story","Drama, Romance","ONA",1,5.62,336
"6059",6098,24127,"Hashi no Mukou","Historical, Horror, Supernatural","ONA",1,6.25,792
"8583",8680,23857,"Go! Go! Kadendanshi 2nd Season","Action, Seinen","ONA",78,5.25,82
"7928",7997,29954,"Embah","Dementia","ONA",1,4.17,222
"1213",1218,5118,"Suzumiya Haruhi-chan no Yuuutsu","Comedy, Parody","ONA",25,7.63,70416
"10616",10815,7646,"Yawarakame♥","Comedy, Kids","ONA",26,5.08,276
"8757",8861,34222,"Higanjima X","Fantasy, Horror, Seinen, Vampire","ONA",12,5.14,160
"8130",8207,30093,"Ball yo Doko e Yuku","Comedy","ONA",1,3.89,114
"8457",8549,32058,"Four Seasons: Fuuka to Nanami","Cars","ONA",1,4.52,162
"6632",6677,21641,"Planet:Valkyrie","Action, Music","ONA",1,6,883
"8228",8311,29860,"Channel 5.5 Prologue: Shin Bangumi Start!","Comedy","ONA",1,4.71,135
"7314",7365,7423,"The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;","Fantasy","ONA",1,5.5,365
"6892",6939,33213,"Onizushi","Comedy, Demons","ONA",3,5.84,153
"7544",7599,32384,"The New A-Class.: Next Stage with YOU","Cars, Music","ONA",1,5.24,342
"7009",7057,11789,"Wish Me Mell","Fantasy, Kids, Magic","ONA",2,5.77,227
"7862",7930,2475,"6 Angels","Action, Sci-Fi","ONA",6,4.59,1890
