"","X","anime_id","name","genre","type","episodes","rating","members"
"854",857,182,"Tenkuu no Escaflowne","Adventure, Fantasy, Mecha, Romance, Shoujo","TV",26,7.8,83437
"3831",3855,33419,"12-sai.: Chicchana Mune no Tokimeki 2nd Season","Romance, School, Shoujo","TV",12,6.85,4580
"4133",4157,2106,"Kiss Dum: Engage Planet","Mecha, Military, Sci-Fi","TV",26,6.79,6658
"3222",3244,8624,"Digimon Xros Wars","Action, Adventure, Comedy, Fantasy, Shounen","TV",30,7.04,22723
"4447",4471,3668,"Telepathy Shoujo Ran","Fantasy, School","TV",26,6.72,5611
"2653",2667,1555,"Tokimeki Memorial: Only Love","Comedy, Harem, Romance, School","TV",25,7.2,24691
"1341",1348,1459,"Uchuu no Kishi Tekkaman Blade","Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space","TV",49,7.58,8546
"1158",1163,1251,"Fushigi no Umi no Nadia","Adventure, Comedy, Historical, Romance, Sci-Fi","TV",39,7.65,24229
"5199",5227,3399,"Rokushin Gattai GodMars","Action, Mecha, Sci-Fi, Space","TV",64,6.52,917
"1432",1439,1222,"Bokura ga Ita","Drama, Romance, Shoujo, Slice of Life","TV",26,7.54,125051
"5932",5969,7463,"Weiß Survive R","Comedy, Ecchi, Game","TV",12,6.3,7275
"3955",3979,9750,"Itsuka Tenma no Kuro Usagi","Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire","TV",12,6.83,73555
"10472",10664,12835,"Umeboshi Denka","Comedy, Slice of Life","TV",26,6.53,92
"5039",5067,3810,"Mori no Youki na Kobito-tachi: Belfy to Lillibit","Adventure, Comedy, Fantasy","TV",26,6.56,561
"2742",2758,31404,"Netoge no Yome wa Onnanoko ja Nai to Omotta?","Comedy, Ecchi, Game, Romance, School","TV",12,7.17,137102
"8213",8295,23721,"Carino Coni","Fantasy, Kids","TV",26,6.93,99
"5529",5560,19257,"Meganebu!","Comedy, School, Slice of Life","TV",12,6.42,22411
"5249",5277,6970,"Choujin Sentai Baratack","Adventure, Mecha, Sci-Fi","TV",31,6.5,330
"5543",5574,8961,"Tono to Issho: Ippunkan Gekijou","Comedy, Samurai, Seinen","TV",12,6.42,2321
"5455",5485,1865,"Getsumen To Heiki Mina","Comedy, Parody, Sci-Fi","TV",11,6.44,4744
"172",173,1142,"Hachimitsu to Clover II","Drama, Josei, Romance","TV",12,8.37,61493
"8288",8371,21433,"Chou Zenmairobo: Patrasche","Comedy, Historical, Mecha, Parody, Sci-Fi","TV",13,4.52,178
"3059",3081,607,"Otogi Juushi Akazukin","Adventure, Comedy, Fantasy","TV",39,7.09,3847
"10409",10601,18137,"Train Heroes","Kids","TV",26,6.1,164
"281",283,2034,"Lovely★Complex","Comedy, Romance, Shoujo","TV",24,8.23,235003
"4886",4913,10810,"Pucca (2008)","Action, Comedy, Parody, Romance","TV",13,6.6,2173
"1750",1757,330,"Midori no Hibi","Comedy, Drama, Ecchi, Romance, Shounen","TV",13,7.45,87938
"1074",1079,857,"Air Gear","Action, Comedy, Ecchi, Shounen, Sports","TV",25,7.69,194611
"1802",1809,22433,"Break Blade","Action, Fantasy, Mecha, Military, Shounen","TV",12,7.43,46601
"2527",2541,1246,"Yuugo: Koushounin","Action, Drama, Military, Mystery, Psychological, Seinen","TV",13,7.24,6108
"8365",8452,15957,"Dokachin","Comedy, Kids","TV",26,5.62,84
"10662",10863,12765,"Yuuyake Banchou","Action","TV",26,6.36,109
"5298",5326,1884,"Himesama Goyoujin","Comedy","TV",12,6.49,1623
"6891",6938,4929,"Next Senki Ehrgeiz","Action, Mecha, Sci-Fi","TV",12,5.84,472
"1620",1627,33241,"Honobono Log","Romance, Slice of Life","TV",10,7.48,9053
"9622",9782,29740,"Notteke Explet&#039;s","Kids","TV",26,5.33,38
"4453",4477,4183,"Uchuu Taitei God Sigma","Action, Mecha, Space","TV",50,6.72,353
"1042",1047,14289,"Sukitte Ii na yo.","Romance, School, Shoujo","TV",13,7.71,233410
"3214",3236,303,"Aa! Megami-sama!: Chichaitte Koto wa Benri da ne","Comedy, Magic, Supernatural","TV",48,7.04,15937
"3622",3646,5104,"Andes Shounen Pepero no Bouken","Adventure","TV",26,6.92,423
"302",304,27663,"Baby Steps 2nd Season","Romance, School, Shounen, Sports","TV",25,8.2,36251
"964",967,4416,"Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering","Action, Mecha, Sci-Fi, Super Power","TV",12,7.75,1780
"727",730,1887,"Lucky☆Star","Comedy, Parody, School, Slice of Life","TV",24,7.87,305837
"4525",4549,6511,"Beast Wars Neo","Action, Adventure, Mecha, Shounen, Super Power","TV",35,6.69,1366
"4382",4406,590,"Kage kara Mamoru!","Comedy, Romance, Shounen","TV",12,6.73,17136
"639",642,202,"Wolf&#039;s Rain","Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","TV",26,7.93,171863
"4909",4936,4383,"Catman Series III","Comedy, Fantasy, Slice of Life","TV",6,6.59,796
"10634",10833,7625,"Yousei Dick","Fantasy, Kids","TV",26,5.78,184
"489",491,9289,"Hanasaku Iroha","Comedy, Drama, Seinen, Slice of Life","TV",26,8.03,150393
"4754",4779,4013,"Paul no Miracle Daisakusen","Action, Adventure, Kids","TV",51,6.64,413
"3007",3027,1184,"Lost Universe","Adventure, Comedy, Drama, Sci-Fi, Shounen, Space","TV",26,7.1,9293
"8542",8638,20115,"Gekisou! Rubenkaiser","Cars, Shounen, Sports","TV",17,7.17,107
"5836",5872,30652,"Long Riders!","Comedy, Shounen, Slice of Life, Sports","TV",12,6.33,11562
"3290",3312,1942,"Rocket Girls","Adventure, Sci-Fi","TV",12,7.03,4794
"1274",1280,32948,"Fune wo Amu","Drama, Slice of Life","TV",11,7.6,28620
"10405",10597,2366,"Touma Kishinden Oni","Supernatural","TV",25,6.4,303
"10046",10228,7980,"Shin Obake no Q-tarou","Comedy, School, Slice of Life, Supernatural","TV",70,5.78,124
"8399",8487,31555,"Doushitemo Eto ni Hairitai","Comedy","TV",13,6.79,155
"5",5,9969,"Gintama&#039;","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","TV",51,9.16,151266
"451",453,66,"Azumanga Daioh","Comedy, School, Slice of Life","TV",26,8.06,170901
"1631",1638,5984,"Ristorante Paradiso","Drama, Josei, Romance, Slice of Life","TV",11,7.48,22229
"5072",5100,1574,"Get Ride! AMDriver","Adventure, Mecha, Sci-Fi, Shounen","TV",51,6.55,1061
"54",54,6114,"Rainbow: Nisha Rokubou no Shichinin","Drama, Historical, Seinen, Thriller","TV",26,8.64,139474
"1551",1558,1684,"Dotto Koni-chan","Comedy","TV",26,7.5,1397
"718",721,479,"The Law of Ueki","Adventure, Comedy, Drama, Shounen, Supernatural","TV",51,7.88,60027
"6727",6772,23229,"Meshimase Lodoss-tou Senki: Sorette Oishii no?","Comedy","TV",13,5.94,1187
"10527",10719,22219,"Warera Salaryman Tou","Comedy, Slice of Life","TV",26,8.67,57
"3139",3161,13145,"Cardfight!! Vanguard: Asia Circuit-hen","Action, Adventure, Demons, Game, Shounen","TV",39,7.06,11031
"6388",6430,9978,"Kyouryuu Tankentai Born Free","Action, Sci-Fi","TV",25,6.12,236
"10289",10477,19843,"Tamagotchi! Miracle Friends","Comedy, Fantasy, Kids","TV",29,7,207
"4203",4227,1533,"Ai Tenshi Densetsu Wedding Peach","Adventure, Comedy, Magic, Romance, Shoujo","TV",51,6.77,12536
"4757",4782,2031,"Shining Tears X Wind","Action, Adventure, Fantasy, Magic","TV",13,6.64,23477
"6138",6177,2226,"Mori no Tonto-tachi","Fantasy, Kids","TV",23,6.23,278
"131",132,4224,"Toradora!","Comedy, Romance, School, Slice of Life","TV",25,8.45,633817
"4547",4571,14921,"RDG: Red Data Girl","Fantasy, Magic","TV",12,6.69,67100
"5280",5308,6682,"11eyes","Action, Ecchi, Super Power, Supernatural","TV",12,6.49,133971
"2898",2917,31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Fantasy, Magic, Shounen Ai","TV",4,7.13,9961
"3313",3335,4240,"Ginga Senpuu Braiger","Action, Adventure, Mecha, Space","TV",39,7.02,886
"8043",8112,29836,"Akuei to Gacchinpo","Comedy, Kids","TV",13,4.57,83
"9913",10090,20003,"Roppou Yabure-kun","Slice of Life","TV",110,6.75,64
"6058",6097,7867,"Gon","Action, Adventure, Kids","TV",50,6.25,917
"10525",10717,29747,"Warai no Show Gakkou","Comedy, Kids","TV",20,6,38
"5335",5363,3619,"Nanako SOS","Comedy, Parody, Romance, Super Power","TV",39,6.48,587
"2581",2595,21085,"Witch Craft Works","Action, Fantasy, Magic, Seinen, Supernatural","TV",12,7.22,106381
"910",913,123,"Fushigi Yuugi","Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo","TV",52,7.77,61622
"3445",3467,812,"Chikyuu Shoujo Arjuna","Adventure, Drama, Magic, Sci-Fi","TV",13,6.98,17520
"4568",4592,706,"Comic Party Revolution","Comedy, Drama","TV",13,6.68,6690
"10625",10824,27467,"Yoligongju Loopy","Kids, Magic","TV",6,5.47,62
"5881",5917,6077,"Akubi Girl","Comedy, Fantasy","TV",26,6.31,328
"3180",3202,2595,"D.C.II: Da Capo II","Drama, Ecchi, Romance, School","TV",13,7.05,25225
"5754",5789,15565,"Maken-Ki! Two","Action, Ecchi, Harem, Martial Arts, School, Super Power","TV",10,6.35,49842
"333",335,934,"Higurashi no Naku Koro ni","Horror, Mystery, Psychological, Supernatural, Thriller","TV",26,8.17,359494
"5711",5745,2885,"Ganbare Goemon","Comedy, Shounen","TV",23,6.36,713
"9341",9487,11245,"Manga Nihonshi","Historical","TV",52,6.2,114
"6567",6610,32961,"Regalia: The Three Sacred Stars","Action, Mecha, Sci-Fi","TV",13,6.03,16766
"2403",2416,1941,"Moonlight Mile 1st Season: Lift Off","Adventure, Drama, Sci-Fi, Space","TV",12,7.27,6037
"3171",3193,2404,"Zombie-Loan","Action, Horror, Shounen, Supernatural","TV",11,7.06,93637
"3363",3385,1040,"Mizuiro Jidai","Shoujo, Slice of Life","TV",47,7.01,1519
"8146",8224,9613,"Big X","Action, Historical, Sci-Fi, Shounen","TV",59,6.46,254
"3690",3714,31430,"Terra Formars Revenge","Action, Drama, Horror, Sci-Fi, Seinen, Space","TV",13,6.91,34176
"5320",5348,4667,"B-Densetsu! Battle Bedaman Enkon","Adventure, Comedy, Kids, Shounen","TV",51,6.48,2512
"1193",1198,32899,"Watashi ga Motete Dousunda","Comedy, Harem, Romance, School, Shoujo","TV",12,7.64,57638
"3798",3822,31147,"Concrete Revolutio: Choujin Gensou","Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural","TV",13,6.87,46938
"8098",8174,21553,"Asobo Toy-chan","Kids","TV",53,6.14,63
"3154",3176,9712,"Maria†Holic Alive","Comedy, Parody, School, Shoujo Ai","TV",12,7.06,40502
"905",908,1293,"Urusei Yatsura","Action, Adventure, Comedy, Drama, Romance, Sci-Fi","TV",195,7.78,23020
"10574",10771,30140,"Xing Mao Lixian Ji Zhi Shu Fa Pian","Adventure, Kids","TV",26,6.33,45
"490",492,15809,"Hataraku Maou-sama!","Comedy, Demons, Fantasy, Romance, Shounen","TV",13,8.03,409037
"482",484,2618,"Takarajima","Adventure, Drama, Historical, Mystery","TV",26,8.04,5306
"706",709,28121,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka","Action, Adventure, Comedy, Fantasy, Romance","TV",13,7.88,336349
"10230",10416,9906,"Sue Cat","Adventure, Music, Shoujo","TV",40,6.27,116
"788",791,12883,"Tsuritama","Comedy, Sci-Fi, Slice of Life, Sports","TV",12,7.84,90625
"8184",8263,8182,"Bouken Shounen Shadar","Adventure, Horror","TV",156,6.65,184
"5864",5900,5725,"Kodai Ouja Kyouryuu King: Yokuryuu Densetsu","Action, Adventure, Game, Kids, Sci-Fi","TV",30,6.32,1710
"1456",1463,2608,"Wangan Midnight","Action, Cars, Seinen, Sports","TV",26,7.54,10058
"5630",5664,23433,"Shin Strange+","Comedy, Shoujo, Slice of Life","TV",12,6.39,9385
"3978",4002,926,"Transformers Victory","Adventure, Mecha, Sci-Fi, Shounen","TV",44,6.83,1418
"4260",4284,2038,"Mahou no Star Magical Emi","Comedy, Magic, Shoujo, Slice of Life","TV",38,6.76,1783
"5872",5908,17969,"Tanken Driland: 1000-nen no Mahou","Adventure, Fantasy","TV",51,6.32,680
"8461",8553,30173,"Fruity Samurai","Action, Comedy, Historical, Samurai","TV",13,5.52,134
"32",32,32983,"Natsume Yuujinchou Go","Drama, Fantasy, Shoujo, Slice of Life, Supernatural","TV",13,8.76,38865
"9253",9395,13179,"Little Charo 2","Slice of Life","TV",50,6.3,103
"4318",4342,21033,"Seikoku no Dragonar","Comedy, Ecchi, Fantasy, School","TV",12,6.75,83068
"10235",10421,6481,"Sugar Bunnies Fleur","Kids","TV",26,5.88,228
"9340",9486,10709,"Manga Nihon Keizai Nyuumon","Drama","TV",25,6.67,86
"1841",1848,7058,"Uragiri wa Boku no Namae wo Shitteiru","Adventure, Drama, Fantasy, Shoujo, Shounen Ai","TV",24,7.43,55040
"583",585,1472,"City Hunter 3","Action, Comedy, Mystery, Shounen","TV",13,7.95,6723
"9641",9804,20075,"Obocchama-kun","Comedy, Parody","TV",164,6.47,85
"7125",7173,1708,"Majuu Sensen: The Apocalypse","Action, Fantasy","TV",13,5.67,747
"5012",5040,163,"Power Stone","Adventure, Comedy, Fantasy, Historical, Shounen","TV",26,6.57,4308
"5612",5644,15085,"Amnesia","Fantasy, Josei, Mystery, Romance","TV",12,6.39,134349
"3314",3336,12481,"Gregory Horror Show: The Second Guest","Comedy, Demons, Horror, Mystery, Supernatural, Vampire","TV",25,7.02,603
"1309",1316,98,"Mai-HiME","Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai","TV",26,7.59,76492
"1198",1203,13115,"Hakuouki Reimeiroku","Action, Drama, Historical, Josei, Samurai, Supernatural","TV",12,7.63,29485
"812",815,27991,"K: Return of Kings","Action, Super Power, Supernatural","TV",13,7.82,114904
"6885",6932,31157,"ClassicaLoid","Comedy, Music","TV",25,5.84,11717
"5168",5196,2806,"Yadamon","Adventure, Comedy, Fantasy","TV",170,6.53,373
"3105",3127,31196,"Cardfight!! Vanguard G: GIRS Crisis-hen","Action, Game, Shounen","TV",26,7.07,3060
"9945",10122,5810,"Sakuran Boy DT","Comedy, Super Power","TV",11,5.93,254
"5008",5036,3194,"Ningyohime Marina no Bouken","Drama, Fantasy, Kids, Romance","TV",26,6.57,889
"3641",3665,6056,"Sasuke","Action, Historical, Martial Arts, Shounen","TV",29,6.92,409
"1773",1780,20787,"Black Bullet","Action, Mystery, Sci-Fi, Seinen","TV",13,7.44,320267
"10592",10789,10554,"Yakyuukyou no Uta","Action, Drama, Sports","TV",25,7.15,292
"8069",8142,8239,"Anime Yasei no Sakebi","Adventure, Drama","TV",22,6.11,182
"2122",2134,16417,"Tamako Market","Comedy, Slice of Life","TV",12,7.35,128529
"5586",5618,28883,"Hidan no Aria AA","Action, School, Shoujo Ai","TV",12,6.4,39538
"551",553,18245,"White Album 2","Drama, Music, Romance, Slice of Life","TV",13,7.98,91075
"2435",2448,3299,"H2O: Footprints in the Sand","Harem, Romance, School","TV",12,7.26,64975
"5395",5425,10802,"MonHun Nikki Girigiri Airou Mura G","Action, Comedy","TV",13,6.46,311
"822",825,6956,"Working!!","Comedy, Slice of Life","TV",13,7.82,189367
"4359",4383,175,"Tokyo Underground","Action, Adventure, Romance, Sci-Fi, Shounen, Super Power","TV",26,6.74,17920
"116",117,467,"Ghost in the Shell: Stand Alone Complex","Action, Mecha, Military, Police, Sci-Fi, Seinen","TV",26,8.47,194491
"3975",3999,32555,"Stella no Mahou","Comedy, School, Slice of Life","TV",12,6.83,15397
"7170",7219,10360,"Kinniku Banzuke: Kongou-kun no Daibouken!","Action, Shounen, Sports","TV",3,5.63,192
"3487",3509,1727,"Shinkyoku Soukai Polyphonica","Drama, Fantasy, Music, Romance, School","TV",12,6.97,22282
"2674",2688,6324,"Omamori Himari","Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural","TV",12,7.19,119572
"8489",8584,30118,"Futari wa Nakayoshi: Goo to Sue","Kids, Slice of Life","TV",84,4.75,40
"1106",1111,5958,"Sora no Otoshimono","Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural","TV",13,7.68,227681
"1227",1232,23269,"Hello!! Kiniro Mosaic","Comedy, School, Slice of Life","TV",12,7.63,33295
"3463",3485,12863,"Pretty Rhythm: Dear My Future","Music, Shoujo, Slice of Life, Sports","TV",51,6.98,3347
"3285",3307,31442,"Musaigen no Phantom World","Action, Comedy, Fantasy, Slice of Life, Supernatural","TV",13,7.03,168482
"206",207,813,"Dragon Ball Z","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","TV",291,8.32,375662
"7643",7701,600,"Legend of Duo","Drama, Shounen Ai, Supernatural, Vampire","TV",12,5.13,6991
"2633",2647,729,"Hiatari Ryoukou!","Comedy, Romance, School, Sports","TV",48,7.2,1527
"3619",3643,4066,"Tytania","Adventure, Military, Psychological, Romance, Sci-Fi, Space","TV",26,6.93,13363
"5512",5543,1868,"Gin&#039;iro no Olynsis: Tokito","Adventure, Drama, Mecha, Romance","TV",12,6.42,5305
"8158",8237,24793,"Bloody Bunny","Comedy","TV",26,5.26,170
"3224",3246,5155,"Genji Monogatari Sennenki","Drama, Historical, Romance","TV",11,7.04,8554
"8688",8792,33562,"Heibai Wushang","Action, Comedy, Supernatural","TV",12,7.6,216
"5032",5060,1570,"Happiness!","Comedy, Harem, Magic, Romance, School","TV",12,6.56,24393
"144",145,1889,"Higurashi no Naku Koro ni Kai","Mystery, Psychological, Supernatural, Thriller","TV",24,8.41,218101
"5723",5757,10562,"Machine Hayabusa","Action, Cars, Shounen, Sports","TV",21,6.36,227
"3982",4006,14355,"Yama no Susume","Adventure, Comedy, Slice of Life","TV",12,6.83,27487
"2065",2077,16035,"Karneval (TV)","Action, Fantasy, Mystery, Sci-Fi, Shoujo","TV",13,7.36,108174
"1151",1156,12291,"Acchi Kocchi (TV)","Comedy, Romance, School, Seinen, Slice of Life","TV",12,7.65,127973
"948",951,28669,"Go! Princess Precure","Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life","TV",50,7.74,5098
"5218",5246,17147,"Gakkatsu! 2nd Season","Comedy, School","TV",25,6.51,1177
"5917",5954,3936,"Personal Computer Travel Tanteidan","Adventure, Historical, Kids, Sci-Fi","TV",26,6.3,606
"1202",1207,6604,"Kuruneko","Comedy, Slice of Life","TV",50,7.63,2526
"1447",1454,327,"Puchi Puri Yuushi","Comedy, Fantasy, Magic, Shoujo","TV",26,7.54,8030
"4563",4587,16518,"Arata Kangatari","Adventure, Fantasy, Shounen","TV",12,6.68,38819
"8845",8955,19965,"Ikinari Dagon","Adventure, Fantasy","TV",12,5.63,72
"3503",3525,4196,"Ikkitousen: Great Guardians","Action, Ecchi, Martial Arts, School, Super Power","TV",12,6.96,37436
"1275",1281,3213,"Ganbare Genki","Action, Comedy, Shounen, Sports","TV",35,7.6,805
"2417",2430,3738,"Usavich II","Adventure, Comedy","TV",13,7.27,3382
"2965",2985,32607,"Gi(a)rlish Number","Slice of Life","TV",12,7.11,35072
"2747",2763,27441,"Show By Rock!!","Comedy, Music","TV",12,7.17,32061
"5124",5152,7605,"Parasol Henbei","Adventure, Comedy, Fantasy, Kids, Magic","TV",200,6.54,229
"4049",4073,18495,"Kitakubu Katsudou Kiroku","Comedy, School, Slice of Life","TV",12,6.81,29790
"898",901,30296,"Rakudai Kishi no Cavalry","Action, Ecchi, Fantasy, Romance, School","TV",12,7.78,188685
"394",396,3907,"Ginga Sengoku Gunyuuden Rai","Adventure, Romance, Sci-Fi, Shounen, Space","TV",52,8.12,5308
"5022",5050,2702,"Bakukyuu Renpatsu! Super Bedaman","Adventure, Game","TV",18,6.56,592
"58",58,9989,"Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.","Drama, Slice of Life, Supernatural","TV",11,8.62,463835
"5930",5967,4584,"Topo Gigio","Adventure, Comedy, Kids","TV",21,6.3,981
"2144",2156,28013,"Macross Δ","Action, Mecha, Military, Music, Romance, Sci-Fi, Space","TV",26,7.34,30308
"224",225,16706,"Kami nomi zo Shiru Sekai: Megami-hen","Comedy, Harem, Romance, Shounen, Supernatural","TV",12,8.3,142612
"9654",9818,8415,"Oi! Ryouma","Adventure, Drama, Historical","TV",39,6.48,176
"3018",3038,342,"Starship Operators","Drama, Military, Sci-Fi, Space","TV",13,7.1,9704
"4423",4447,10527,"Duel Masters Cross","Action, Adventure, Comedy, Shounen","TV",100,6.72,1062
"3414",3436,2569,"Jungle Book Shounen Mowgli","Adventure, Drama","TV",52,6.99,3035
"4537",4561,412,"Kore ga Watashi no Goshujinsama","Comedy, Ecchi, Slice of Life","TV",12,6.69,57646
"1862",1869,738,"MÄR","Action, Adventure, Comedy, Fantasy, Shounen","TV",102,7.42,28968
"2960",2980,1826,"Deltora Quest","Adventure, Fantasy, Kids","TV",65,7.11,10591
"2961",2981,3312,"Dr. Slump","Comedy, Sci-Fi, Shounen, Slice of Life","TV",74,7.11,8735
"9464",9613,2741,"Monkey Turn V","Action, Drama, Sports","TV",25,7.13,245
"350",352,302,"Mirai Shounen Conan","Adventure, Drama, Sci-Fi","TV",26,8.16,15557
"590",592,8525,"Kami nomi zo Shiru Sekai","Comedy, Harem, Romance, Shounen, Supernatural","TV",12,7.95,284846
"10243",10430,24969,"Sumiko (TV)","Comedy, Kids, Slice of Life","TV",8,4.07,108
"359",361,23199,"Durarara!!x2 Shou","Action, Mystery, Supernatural","TV",12,8.15,189407
"1322",1329,1372,"Taiho Shichau zo (1996)","Action, Comedy, Police, Seinen","TV",47,7.59,12156
"6294",6334,1349,"A.D. Police (TV)","Action, Mecha, Sci-Fi, Shounen","TV",12,6.16,5547
"3564",3588,1448,"Hyakujuu-Ou GoLion","Adventure, Mecha, Sci-Fi, Shounen","TV",52,6.94,5984
"2356",2368,20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural","TV",10,7.28,65402
"578",580,5485,"Shin Mazinger Shougeki! Z-hen","Action, Mecha, Shounen, Super Power","TV",26,7.96,7872
"6009",6048,32309,"Tabi Machi Late Show","Drama","TV",4,6.27,5430
"938",941,10161,"No.6","Action, Sci-Fi","TV",11,7.76,168017
"1215",1220,691,"Yawara!","Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports","TV",124,7.63,6437
"2029",2040,655,"Galaxy Angel 4","Comedy, Sci-Fi","TV",13,7.37,5046
"5918",5955,6523,"Porong Porong Pororo","Kids","TV",52,6.3,197
"1827",1834,161,"Peace Maker Kurogane","Action, Comedy, Historical, Samurai, Shounen","TV",24,7.43,35123
"873",876,17249,"Pretty Rhythm: Rainbow Live","Music, Shoujo, Slice of Life, Sports","TV",51,7.79,4838
"2847",2866,48,".hack//Sign","Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi","TV",26,7.14,110304
"2070",2082,1013,"Le Chevalier D&#039;Eon","Historical, Magic, Mystery, Seinen, Supernatural","TV",24,7.36,33035
"274",276,27833,"Durarara!!x2 Ketsu","Action, Mystery, Supernatural","TV",12,8.23,115295
"1972",1981,6512,"Nyan Koi!","Comedy, Harem, Romance","TV",12,7.39,142264
"4472",4496,2074,"Kero Kero Chime","Adventure, Comedy, Fantasy","TV",30,6.71,567
"4432",4456,22123,"Inugami-san to Nekoyama-san","Comedy, School, Shoujo Ai","TV",12,6.72,35872
"1653",1660,344,"Futatsu no Spica","Drama, School, Sci-Fi, Supernatural","TV",20,7.47,5894
"1661",1668,20853,"Hitsugi no Chaika","Action, Adventure, Comedy, Fantasy, Romance, Shounen","TV",12,7.47,164510
"173",174,6811,"InuYasha: Kanketsu-hen","Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural","TV",26,8.37,99128
"1970",1979,17247,"Machine-Doll wa Kizutsukanai","Action, Ecchi, Fantasy, School, Seinen","TV",12,7.39,136751
"10059",10241,22313,"Shinken Densetsu: Tight Road","Action, Martial Arts","TV",13,5.67,103
"457",459,4898,"Kuroshitsuji","Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural","TV",24,8.06,424919
"4850",4876,4314,"Nanami-chan 2nd Series","Comedy, Kids","TV",16,6.61,336
"4018",4042,23067,"Tenkai Knights","Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power","TV",52,6.82,1249
"10345",10534,31893,"The Legend of Huainanzi 2nd Season","Adventure, Fantasy, Historical","TV",26,7,57
"1465",1472,10110,"Mayo Chiki!","Comedy, Ecchi, Harem, Romance, School","TV",13,7.53,192219
"4793",4818,4067,"Shin Megami Tensei Devil Children","Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural","TV",50,6.63,1110
"5859",5895,7723,"Hipira-kun","Comedy, Fantasy, Kids, Supernatural, Vampire","TV",10,6.32,1923
"8273",8356,17457,"Chingou Muchabee","Adventure, Comedy","TV",26,6.75,80
"4527",4551,119,"Final Approach","Comedy, Drama, Romance, Slice of Life","TV",13,6.69,24902
"10214",10399,18447,"Spheres","Action, Fantasy, Super Power","TV",26,7.33,171
"3252",3274,7768,"Tantei Opera Milky Holmes","Comedy, Mystery, Super Power","TV",12,7.04,28812
"5131",5159,1816,"Sonic X","Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen","TV",78,6.54,28296
"4849",4875,30384,"Miss Monochrome: The Animation 2","Comedy, Music, Slice of Life","TV",13,6.61,12064
"3041",3063,3807,"Honoo no Alpenrose: Judy &amp; Randy","Drama, Historical, Romance, Shoujo","TV",20,7.09,979
"1477",1484,4752,"Vampire Knight Guilty","Drama, Mystery, Romance, Shoujo, Supernatural, Vampire","TV",13,7.53,198492
"2496",2509,53,"Ai Yori Aoshi","Comedy, Drama, Harem, Romance, Slice of Life","TV",24,7.24,66597
"1000",1004,6773,"Shakugan no Shana III (Final)","Action, Drama, Fantasy, Romance, Supernatural","TV",24,7.73,133010
"5055",5083,14283,"Vividred Operation","Action, Ecchi, Sci-Fi","TV",12,6.56,45869
"864",867,2229,"Dragon Quest: Dai no Daibouken","Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen","TV",46,7.79,8999
"9147",9283,6261,"Koguma no Misha","Adventure, Comedy, Drama, Kids","TV",26,6.42,153
"127",128,28701,"Fate/stay night: Unlimited Blade Works 2nd Season","Action, Fantasy, Magic, Shounen, Supernatural","TV",13,8.45,205987
"402",404,21855,"Hanamonogatari","Comedy, Mystery, Supernatural","TV",5,8.11,124886
"4153",4177,1737,"Uchuu Senshi Baldios","Adventure, Drama, Mecha, Sci-Fi, Shounen, Space","TV",34,6.79,600
"94",95,10087,"Fate/Zero","Action, Fantasy, Supernatural","TV",13,8.51,453630
"4668",4692,682,"Otogi Story Tenshi no Shippo","Comedy, Fantasy, Harem, Magic, Romance","TV",12,6.66,9099
"6809",6856,2308,"Lime-iro Ryuukitan X","Drama, Ecchi, Harem, Historical, Mecha, Supernatural","TV",13,5.89,2009
"2750",2766,1602,"Soukou no Strain","Drama, Ecchi, Mecha, Military, Sci-Fi, Space","TV",13,7.17,14925
"733",736,19775,"Sidonia no Kishi","Action, Mecha, Sci-Fi, Seinen, Space","TV",12,7.87,118341
"1470",1477,29786,"Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai","Comedy, Ecchi, School","TV",12,7.53,193822
"3751",3775,7793,"Ring ni Kakero 1: Kage Dou-hen","Action, Shounen, Sports","TV",6,6.89,738
