"","X","anime_id","name","genre","type","episodes","rating","members"
"8048",8117,19773,"Akuma Tou no Prince: Mitsume ga Tooru","Adventure, Comedy, Demons, Supernatural","Special",1,4.96,149
"1190",1195,10469,"Sayonara Zetsubou Sensei Special","Comedy, Mystery, Parody","Special",1,7.63,9669
"9233",9373,30066,"L/R: Licensed by Royal Special","Action, Adventure, Mystery, Police","Special",1,6.36,140
"4193",4217,6877,"Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki","Adventure, Comedy, Fantasy, Kids","Special",1,6.78,6907
"7336",7387,23935,"Kyutai Panic Adventure Returns!","Action, Shounen, Super Power","Special",1,5.46,691
"5431",5461,12689,"Kiss Dum R: Meguriahi","Mecha, Military, Sci-Fi","Special",1,6.45,683
"7851",7918,30367,"Lemon Home Animation Gekijou","Comedy","Special",2,4.65,254
"9349",9495,6942,"Marine Snow no Densetsu","Sci-Fi","Special",1,6.32,184
"3762",3786,14117,"Blood-C: Special Edition","Action, Horror, School, Supernatural, Vampire","Special",2,6.88,6993
"5289",5317,1753,"Di Gi Charat: Kuchi Kara Bazooka","Comedy","Special",1,6.49,1249
"6898",6945,11087,"Awake","Action, Mecha, Parody, Sci-Fi","Special",2,5.83,276
"1988",1998,24727,"Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi","Comedy, Magic","Special",1,7.38,9418
"3066",3088,689,"Uta Kata Special","Drama, Magic","Special",1,7.09,4385
"8137",8215,29351,"Beanuts","Comedy, Kids","Special",2,4.5,46
"10284",10471,20235,"Tako ni Natta Okaasan","Drama, Historical","Special",1,6.64,131
"2416",2429,6567,"Urusei Yatsura: The Shougaibutsu Suieitaikai","Action, Comedy, Romance, School, Sci-Fi","Special",1,7.27,1848
"5545",5576,6234,"True Tears Specials","Comedy, Parody, School","Special",7,6.42,7296
"2936",2956,30896,"Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation","Comedy","Special",1,7.13,1733
"3078",3100,31056,"Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials","Comedy, Ecchi, Magic","Special",5,7.08,9949
"5209",5237,6743,"Utawarerumono OVA Picture Drama","Comedy, Fantasy","Special",3,6.52,3359
"799",802,1719,"Rozen Maiden: Ouvertüre","Action, Comedy, Drama, Magic, Seinen","Special",2,7.83,44388
"2466",2479,12419,"Guilty Crown Kiseki: Reassortment","Action, Sci-Fi, Super Power","Special",1,7.25,21388
"9722",9887,32087,"Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu","Comedy","Special",1,6.29,193
"9373",9519,25491,"Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World","Fantasy","Special",1,4.94,128
"5438",5468,10180,"Otome Youkai Zakuro Picture Drama","Demons, Historical, Romance, Seinen, Supernatural","Special",2,6.45,2747
"3907",3931,6964,"Yuu☆Yuu☆Hakusho Picture Drama","Action, Comedy, Demons, Martial Arts, Shounen","Special",1,6.85,4697
"8104",8180,20975,"Aura Battler Dunbine Memorial","Adventure, Mecha, Sci-Fi","Special",3,5.63,219
"5774",5810,10901,"Aoi Hitomi no Onnanoko no Ohanashi","Drama, Historical","Special",1,6.34,373
"6572",6615,9528,"Transformers Superlink Special","Adventure, Kids, Mecha, Sci-Fi, Shounen","Special",1,6.04,418
"2887",2906,6202,"Daisetsusan no Yuusha Kibaou","Adventure, Drama","Special",1,7.13,322
"9247",9388,32310,"Letchu, Getchu, Saru Getchu Episode 0","Comedy","Special",1,3.52,54
"11095",11541,30262,"Okane ga Nai Specials","Drama, Romance, Yaoi","Special",4,6.46,1285
"649",652,30745,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna","Music","Special",1,7.92,10306
"162",163,264,"Hajime no Ippo: Champion Road","Comedy, Shounen, Sports","Special",1,8.39,47840
"5422",5452,13955,"Dennou Coil Recaps","Adventure, Comedy, Drama, Mystery, Sci-Fi","Special",2,6.45,1342
"3642",3666,30464,"Shinmai Maou no Testament Specials","Comedy, Demons, Ecchi, Fantasy","Special",6,6.92,10046
"8401",8489,28367,"Dr. Slump: Arale-chan &#039;92 Oshougatsu Special","Comedy, Sci-Fi, Shounen, Shounen","Special",3,6.19,196
"6446",6489,9940,"Mai no Mahou to Katei no Hi","Drama, Magic","Special",1,6.09,1131
"10240",10427,11713,"Suisenzuki no Yokka","Fantasy, Kids","Special",1,6.75,86
"1280",1286,3449,"Kamichu! Specials","Comedy, Drama, Slice of Life, Supernatural","Special",4,7.6,6978
"3079",3101,30825,"Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi","Horror, Mystery, Supernatural","Special",1,7.08,2601
"3760",3784,27887,"Yama no Susume Second Season Specials","Comedy, Slice of Life","Special",2,6.89,2939
"2035",2046,13357,"High School DxD Specials","Comedy, Demons, Ecchi, Harem, Romance, School","Special",6,7.37,75439
"5858",5894,17897,"Hana wa Saku","Music","Special",1,6.32,762
"3090",3112,8767,"Shin Tenchi Muyou! Specials","Comedy, Romance, Sci-Fi, Shounen","Special",6,7.08,2233
"2422",2435,31298,"Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi","Comedy, School","Special",6,7.27,3817
"5257",5285,10262,"Gag Manga Biyori: Jump Festa 2002 Special","Comedy","Special",1,6.5,513
"4220",4244,5333,"Ikkitousen: Great Guardians Specials","Comedy, Ecchi","Special",6,6.77,12064
"2490",2503,3221,"Shakugan no Shana Movie Special","Adventure, Comedy, Fantasy, Parody","Special",1,7.25,19488
"614",617,20159,"Pokemon: The Origin","Action, Adventure, Comedy, Fantasy, Kids","Special",4,7.94,85947
"3058",3080,6884,"Ookami to Koushinryou II Specials","Fantasy","Special",2,7.09,34903
"3234",3256,10122,"Kowarekake no Orgel Special","Drama, Music, Sci-Fi, Seinen, Slice of Life","Special",1,7.04,7198
"6243",6282,31581,"Tsuritama: Harikitte Contest","Comedy, Sci-Fi, Slice of Life, Sports","Special",1,6.19,913
"4336",4360,2644,"Doraemon: Treasure of the Shinugumi Mountain","Adventure, Comedy, Fantasy, Kids, Shounen","Special",1,6.74,405
"9794",9966,16460,"Perrine Monogatari Specials","Drama, Historical, Kids, Shoujo, Slice of Life","Special",2,6.53,111
"9817",9992,34476,"Platonic Chain: Ansatsu Jikkouchuu","Sci-Fi, Slice of Life","Special",1,1.67,51
"3921",3945,5036,"Hurricane Live! 2033","Music","Special",7,6.84,972
"10263",10450,8644,"Sylvanian Families","Comedy, Fantasy, Kids","Special",3,5.62,99
"4708",4732,32324,"Major 2nd","Shounen, Sports","Special",1,6.65,458
"2359",2372,1414,"Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori","Action, Adventure, Comedy, Shounen","Special",1,7.28,3183
"2780",2797,8097,"Lupin III: The Last Job","Adventure, Comedy, Shounen","Special",1,7.16,2685
"707",710,30191,"Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou","Action, Mystery, Supernatural","Special",1,7.88,22774
"9660",9824,31672,"Ojarumaru: Wasureta Mori no Hinata","Adventure, Comedy, Fantasy, Kids, Slice of Life","Special",1,3.67,51
"5998",6036,14095,"Kamen Rider Fourze x Crayon Shin-chan","Action, Comedy, Kids, Shounen","Special",4,6.27,440
"8448",8540,24679,"Flanders no Inu Specials","Drama, Slice of Life","Special",2,5.76,139
"2428",2441,4798,"Druaga no Tou: The Aegis of Uruk - Jil no Bouken","Adventure, Fantasy","Special",1,7.26,10516
"4289",4313,31851,"Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!","Ecchi, Fantasy, Magic","Special",1,6.75,1585
"3737",3761,2784,"Gift: Eternal Rainbow Special","Comedy, Ecchi, Harem, Magic, Romance","Special",1,6.89,5505
"10011",10189,25979,"Sheep in the Island","Comedy","Special",2,5.09,67
"4900",4927,3570,"Yadosagashi","Adventure, Fantasy, Kids, Slice of Life","Special",1,6.6,1113
"2239",2251,1124,"Seikai no Danshou: Tanjou","Military, Romance, Sci-Fi, Space","Special",1,7.32,5324
"1417",1424,1424,"Lupin III: Otakara Henkyaku Daisakusen!!","Adventure, Comedy, Shounen","Special",1,7.55,2871
"6204",6243,8180,"Koisuru Tenshi Angelique: Chibi Character Adventure 2","Adventure, Comedy","Special",1,6.2,416
"6383",6425,33709,"Garo: Guren no Tsuki Special","Action, Demons, Fantasy, Magic, Supernatural","Special",1,6.1,930
"8372",8459,13781,"Dokkiri Doctor Special","Comedy, Ecchi","Special",1,6.04,137
"9725",9890,34238,"Osomatsu-san: Ouma de Kobanashi","Comedy, Parody","Special",1,7.55,2525
"2499",2512,31145,"Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama","Comedy, Military","Special",1,7.24,3310
"2033",2044,11077,"Hellsing: The Dawn","Action, Horror, Seinen, Supernatural, Vampire","Special",3,7.37,40548
"3838",3862,3028,"Cluster Edge Specials","Action, Fantasy, Military, Sci-Fi","Special",3,6.86,927
"4228",4252,17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!","Adventure, Demons, Fantasy, Romance","Special",1,6.77,10133
"3119",3141,4078,"Kyou no 5 no 2 Kagai Jugyou: Mizukake","Comedy, Ecchi, School, Seinen","Special",1,7.07,4623
"9784",9955,7709,"Peng You Town","Kids, Slice of Life","Special",1,5.24,149
"6631",6676,31738,"Nanairo Kakumei","Comedy, School, Shoujo","Special",3,6,477
"2078",2090,16143,"One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou","Adventure, Comedy, Fantasy, Shounen","Special",1,7.36,5914
"9135",9271,33880,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket","Comedy, Police","Special",2,6.64,105
"5490",5521,5013,"Juugo Shounen Hyouryuuki","Adventure, Drama, Historical","Special",1,6.43,305
"6806",6853,24637,"G-On Riders Special","Comedy, Ecchi, Sci-Fi","Special",1,5.89,302
"10589",10786,29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural","Special",1,5.97,190
"894",897,31289,"One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi","Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power","Special",1,7.78,11922
"9780",9951,25941,"Peeping Life: The Perfect Explosion Specials","Comedy, Slice of Life","Special",3,4.35,107
"6034",6073,13789,"Little Nemo Pilot","Adventure","Special",1,6.26,407
"11052",11496,33588,"Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi","Fantasy, Hentai","Special",1,6.53,415
"4856",4882,9220,"Seikimatsu Occult Gakuin Specials","Comedy, School, Supernatural","Special",4,6.61,7550
"3116",3138,25087,"Ie Naki Ko Remi Specials (2001)","Adventure, Drama, Slice of Life","Special",2,7.07,313
"5689",5723,32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)","Ecchi","Special",1,6.37,372
"7471",7524,29347,"20-dai no Heya-hen","Slice of Life","Special",1,5.34,733
"4194",4218,30625,"Princess Princess Specials","Comedy, School, Shoujo","Special",12,6.75,687
"1634",1641,4715,"Shigofumi Special","Drama, Fantasy, Psychological, Thriller","Special",1,7.48,11797
"3791",3815,32151,"Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials","Action, Music, Sci-Fi","Special",4,6.88,1363
"11332",11783,31424,"Inyouchuu Etsu Special","Demons, Hentai, Horror, Supernatural","Special",1,6.11,506
"5821",5857,16574,"Yu☆Gi☆Oh! Zexal Special","Action, Fantasy, Game, Shounen","Special",1,6.34,1965
"4097",4121,2905,"Ikkitousen: Dragon Destiny Specials","Ecchi, Martial Arts, School, Super Power","Special",6,6.8,15774
"10225",10411,29429,"Straw Byururu","Adventure, Fantasy, Kids, Magic","Special",2,5,83
"5340",5369,24763,"Robot Girls Z Specials","Comedy, Mecha, Parody","Special",3,6.48,1592
"4574",4598,29255,"Ghost in the Shell Arise Episode: [.jp]","Action","Special",1,6.68,2209
"3355",3377,5043,"Hurricane Live! 2032","Music","Special",6,7.01,1039
"6240",6279,21441,"Taisei Kensetsu: Sri Lanka Kousokudouro","Drama","Special",1,6.19,1906
"278",280,12069,"Hajime no Ippo: Boxer no Kobushi","Comedy, Drama, Shounen, Sports","Special",1,8.23,20157
"6728",6773,29834,"Moshidora Recap","Drama, Sports","Special",1,5.94,251
"4362",4386,10390,".hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!","Comedy, Game","Special",3,6.73,5249
"1261",1266,7041,"Seto no Hanayome OVA Specials","Comedy, Parody, School","Special",2,7.61,7011
"4789",4814,2842,"Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!","Adventure, Fantasy","Special",1,6.63,8541
"4854",4880,11069,"Pokemon: Pikachu no Fushigi na Fushigi na Daibouken","Adventure, Comedy, Fantasy, Kids","Special",1,6.61,3088
"9412",9559,25071,"Minami no Niji no Lucy Specials","Adventure, Drama, Slice of Life","Special",2,7.6,93
"3249",3271,5996,"Prince of Tennis: Oshougatsu Special","Action, Comedy, Shounen, Sports","Special",1,7.04,5000
"9676",9840,30158,"Okore!! Nonkuro","Kids","Special",1,3.93,52
"8453",8545,29857,"Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang","Drama","Special",1,4.52,64
"8082",8157,25089,"Araiguma Rascal Specials","Drama, Slice of Life","Special",2,5.67,101
"5897",5934,7740,"Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials","Action, Adventure, Ecchi, Fantasy","Special",6,6.31,7496
"609",611,9563,"Hidamari Sketch x ☆☆☆ Specials","Comedy, School, Slice of Life","Special",2,7.94,8734
"4459",4483,8713,"Akai Ito","Drama, Romance, Slice of Life","Special",1,6.71,1648
"1026",1031,7902,"Fullmetal Alchemist: Brotherhood - 4-Koma Theater","Comedy, Fantasy, Military, Parody","Special",16,7.71,31262
"8526",8622,29503,"Gararin to Gororin","Kids, Music","Special",1,3.38,52
"2366",2379,12673,"Papa no Iukoto wo Kikinasai!: Pokkapoka","Comedy, Romance, Slice of Life","Special",1,7.28,22414
"401",403,6421,"Fullmetal Alchemist: Brotherhood Specials","Adventure, Drama, Fantasy, Magic, Military, Shounen","Special",4,8.11,67962
"9365",9511,11711,"Me wo Samase Toragorou","Kids","Special",1,5.67,69
"9136",9272,33876,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D","Comedy, Police","Special",1,7.29,62
"5953",5990,17879,"Tamako Market Specials","Comedy","Special",6,6.29,12141
"2557",2571,23361,"Bakuman. 3rd Season Specials","Comedy","Special",2,7.22,6765
"6648",6693,5501,"Gun x Sword-san","Action, Dementia, Parody","Special",13,5.99,2168
"9090",9224,5192,"Kiku-chan to Ookami","Adventure, Historical","Special",1,6.35,142
"7051",7099,28813,"Bamboo Blade: Fanfu-Fufe-Fo","Comedy, Parody","Special",2,5.72,484
"8454",8546,8749,"Forestry","Comedy","Special",1,4.45,124
"634",637,10083,"Shiki Specials","Horror, Mystery, Supernatural, Vampire","Special",2,7.93,37657
"1989",1999,6948,"Bakemonogatari Recap","Mystery, Romance, Supernatural","Special",1,7.38,28557
"3348",3370,6734,"Ginga Tetsudou 999: Eien no Tabibito Emeraldas","Sci-Fi, Space","Special",1,7.01,799
"6499",6542,13691,"Taisei Kensetsu: Shin Doha Kokusai Kuukou","Drama","Special",1,6.07,1705
"11453",11904,9091,"Ikusa Otome Suvia Special","Fantasy, Hentai","Special",1,5.92,1181
"196",197,32188,"Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero","Sci-Fi, Thriller","Special",1,8.34,38147
"2752",2768,6312,"Taiho Shichau zo: Full Throttle Special","Action, Adventure, Comedy, Police","Special",1,7.17,1536
"6227",6266,16508,"Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials","Comedy, Ecchi, Parody, School, Shounen","Special",5,6.19,2744
"3679",3703,29129,"Ookami Shoujo to Kuro Ouji Recap","Comedy, Romance, School, Shoujo","Special",1,6.91,5577
"5011",5039,1527,"Pokemon: Senritsu no Mirage Pokemon","Adventure, Comedy, Fantasy, Kids","Special",1,6.57,13040
"6582",6625,5472,"Kokoro Toshokan: Communication Clips","Comedy, Drama, Slice of Life","Special",1,6.03,455
"1331",1338,22839,"Cross Road","School, Slice of Life","Special",1,7.58,23038
"9519",9673,29495,"Nanja Monja Obake","Horror, Kids","Special",1,5.43,49
"4035",4059,1757,"Di Gi Charat Christmas Special","Comedy","Special",1,6.81,2041
"9479",9630,31643,"Mr. Deniroo in Henteko Mushi","Comedy, Kids, Slice of Life","Special",1,4.4,52
"5517",5548,5168,"Hairy Tale","Historical, Samurai","Special",1,6.42,3510
"2505",2518,3219,"Gakuen Utopia Manabi Straight! Special","Comedy, School, Sci-Fi, Slice of Life","Special",1,7.24,4800
"4116",4140,2580,"Tsukuyomi: Moon Phase Special","Comedy, Dementia, Slice of Life","Special",1,6.8,8030
"4617",4641,2638,"Doraemon: It&#039;s Spring!","Adventure, Comedy, Fantasy, Kids, Shounen","Special",1,6.67,476
"10380",10569,23407,"Toki: Kono Hoshi no Mirai wo Mitsumete","Drama, Historical","Special",2,5.57,60
"10173",10358,21291,"Sore Ike! Anpanman: Minami no Umi wo Sukue!","Comedy, Fantasy, Kids","Special",1,5.5,88
"6114",6153,10581,"Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space","Action, Drama, Mecha, Military, Sci-Fi, Space","Special",1,6.24,3528
"4121",4145,27939,"Afro Samurai Pilot","Action, Martial Arts, Samurai, Seinen","Special",1,6.79,2923
"10560",10756,29133,"X Bomber Pilot","Action, Mecha, Sci-Fi, Space","Special",1,4.28,77
"3774",3798,7254,"Harukanaru Toki no Naka de 3: Owarinaki Unmei","Action, Demons, Fantasy, Historical, Military, Shoujo, Supernatural","Special",1,6.88,1756
"2879",2898,4650,"Seihou Bukyou Outlaw Star Pilot","Action, Sci-Fi, Space","Special",1,7.14,4046
"11642",12095,6328,"Bondage Game: Shinsou no Reijoutachi - Shinsou no Doreitachi","Hentai, Psychological","Special",1,5.55,1375
"7406",7458,7060,"Ring of Gundam","Mecha, Sci-Fi, Space","Special",1,5.41,2411
"8147",8225,30839,"Big X Episode 0","Action, Historical, Sci-Fi, Shounen","Special",1,5.7,55
"1982",1991,7861,"The Rose and Women of Versailles","Adventure, Comedy, Drama, Historical, Romance, Shoujo","Special",1,7.39,1628
"6296",6337,7164,"Catman Specials","Comedy, Fantasy, Slice of Life","Special",4,6.16,346
"4917",4944,16199,"Girls und Panzer: Shoukai Shimasu!","Military, School","Special",2,6.59,11042
"1582",1589,17535,"Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa","Fantasy, Magic, Shounen","Special",1,7.49,34230
"2663",2677,3447,"Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi","Comedy, Mecha, Sci-Fi","Special",1,7.19,8937
"11214",11664,10286,"Soukou Kijo Iris Special","Hentai, Supernatural","Special",1,6.29,1125
"9976",10153,27961,"Science Anime: Choudendou Monogatari","Historical, Kids","Special",1,8,42
"5759",5795,19573,"Short Peace Opening","Fantasy, Sci-Fi, Supernatural","Special",1,6.35,2790
"1009",1013,10471,"Ie Naki Ko Remi Specials","Adventure, Drama","Special",3,7.72,781
"7667",7727,19811,"Waanabi.jk","Comedy, School, Slice of Life","Special",2,5.1,579
"4410",4434,3232,"Bannou Bunka Neko-Musume Specials","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen","Special",2,6.72,950
"1684",1691,3352,"Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!","Action, Adventure, Comedy, Mecha, Sci-Fi","Special",1,7.47,24618
"9778",9949,22633,"Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials","Comedy, Parody","Special",2,3.94,115
"3106",3128,12255,"Carnival Phantasm: Illya-jou","Comedy, Parody","Special",1,7.07,19277
"9190",9328,24797,"Kubire 3 Sisters","Comedy","Special",7,3,57
"2220",2232,2899,"Higurashi no Naku Koro ni Special: Nekogoroshi-hen","Comedy, Mystery","Special",1,7.32,46415
"9627",9788,31166,"Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou","Music","Special",1,5.35,127
"9482",9633,31638,"Mr. Shape","Comedy, Kids","Special",3,4.71,54
"752",755,31772,"One Punch Man Specials","Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural","Special",6,7.86,75502
"6124",6163,31736,"Valkyrie Drive: Mermaid Specials","Action, Ecchi, Fantasy, Shoujo Ai","Special",6,6.24,5679
"1101",1106,11359,"Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni","Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power","Special",1,7.68,17166
"442",444,16916,"Kuroko no Basket: Tip Off","Comedy, School, Shounen, Sports","Special",1,8.07,41760
"630",633,8038,"Nodame Cantabile Finale Special","Comedy, Josei, Music, Romance","Special",1,7.93,23388
"6409",6451,17351,"Mangirl!: Asobu Henshuu Girl","Comedy, Slice of Life","Special",1,6.11,3933
"632",635,6154,"Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa","Adventure, Sci-Fi, Shounen","Special",2,7.93,4975
"8925",9043,9525,"Junod","Drama, Historical","Special",1,6.97,235
"6141",6180,14663,"Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica","Action, Ecchi, Fantasy","Special",1,6.23,8780
"5787",5823,33498,"Ganbare! Kickers: Hitoribocchi no Ace Striker","Drama, Shounen, Sports","Special",1,6.34,145
"3643",3667,4075,"Super Robot Taisen OG: Divine Wars Special","Action, Comedy, Mecha","Special",1,6.92,1707
"8378",8465,11625,"Donbe Monogatari","Kids","Special",1,5.67,107
"1593",1600,6896,"Pandora Hearts Specials","Comedy","Special",9,7.49,32103
"6385",6427,4917,"Ginga Tansa 2100-nen: Border Planet","Sci-Fi","Special",1,6.12,336
"3566",3590,7333,"Koisuru Tenshi Angelique: Kagayaki no Ashita Special","Fantasy, Romance","Special",1,6.94,1315
"2945",2965,9716,"Rurouni Kenshin: Review Special","Action, Comedy, Samurai, Shounen","Special",1,7.12,3323
"691",694,9734,"K-On!!: Keikaku!","Comedy, Music, School, Slice of Life","Special",1,7.89,50496
"3453",3475,10604,"Hidan no Aria Special","Action, Comedy, Mystery, Romance","Special",1,6.98,32988
"10632",10831,31170,"Youkai Ninpouchou Jiraiya! Special","Action, Comedy","Special",1,4.78,60
"4811",4836,32561,"Hai to Gensou no Grimgar Special","Comedy","Special",1,6.62,18358
"2971",2991,1421,"Lupin III: Hemingway Paper no Nazo","Action, Adventure, Comedy, Mystery, Shounen","Special",1,7.11,2819
"4774",4799,2617,"Ghiblies","Comedy","Special",2,6.63,3230
"9441",9590,33228,"Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda","Comedy, Mecha, Parody","Special",1,5.64,222
"10908",11348,2353,"Daiakuji: The Xena Buster Specials","Hentai","Special",2,6.78,2220
"2857",2876,5152,"Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!","Action, Adventure, Comedy, Fantasy","Special",1,7.14,25251
"2585",2599,762,"Bleach: Memories in the Rain","Action, Adventure, Drama, Shounen, Supernatural","Special",1,7.21,78111
"5558",5590,30145,"Harukanaru Toki no Naka de: Hachiyou Shou Recap","Demons, Fantasy, Historical, Magic, Shoujo, Supernatural","Special",1,6.41,284
"5574",5606,2027,"Wind: A Breath of Heart Specials","Comedy, Romance, School","Special",4,6.41,1335
"689",692,4886,"InuYasha: Kuroi Tessaiga","Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural","Special",1,7.89,16373
"6704",6749,20557,"11eyes Picture Drama","Comedy","Special",13,5.95,2505
"2126",2138,9120,"Beelzebub: Hirotta Akachan wa Daimaou!?","Action, Comedy, Demons, School, Shounen, Supernatural","Special",1,7.34,21212
"8178",8257,8417,"Bonobono (TV) Specials","Comedy","Special",9,5.8,120
"2410",2423,4162,"Taiho Shichau zo: Nagisa no Koutsuu Yuudou","Action, Comedy, Police, Seinen","Special",1,7.27,2444
"9745",9912,33618,"Ozmafia!! Special","Historical, School, Shoujo","Special",1,4.35,574
"6686",6731,2910,"Koi Koi 7 Specials","Comedy, Ecchi","Special",7,5.97,1623
"8190",8269,10435,"Boyfriend","Romance, Shoujo, Sports","Special",1,5.68,243
"7060",7108,6390,"R20: Ginga Kuukou","Sci-Fi","Special",1,5.72,563
"1132",1137,31552,"Durarara!!x2 Ten: Onoroke Chakapoko","Action, Mystery, Supernatural","Special",1,7.66,16171
"5127",5155,17345,"Senran Kagura Specials","Ecchi","Special",6,6.54,8282
"2113",2125,13073,"Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus","Shounen, Sports","Special",2,7.35,2978
"3519",3541,743,"Umi ga Kikoeru","Drama, Romance, School, Slice of Life","Special",1,6.96,25671
"4592",4616,8438,"Pokemon Ranger: Hikari no Kiseki","Adventure, Comedy, Fantasy, Kids","Special",2,6.68,4770
"6953",7000,10520,"Nurse Witch Komugi-chan Magikarte Z Special","Comedy, Parody","Special",1,5.8,1227
"3432",3454,31756,"Owari no Seraph: The Beginning of the End","Action, Drama, Shounen, Supernatural, Vampire","Special",1,6.99,14248
"3360",3382,15783,"Lupin III: Touhou Kenbunroku - Another Page","Action, Adventure, Comedy, Mystery, Shounen","Special",1,7.01,1773
"9268",9411,31984,"Lupin Shanshei Pilot","Comedy, Parody","Special",1,5.5,171
"6101",6140,11471,"Dororo","Action","Special",1,6.24,278
"708",711,10497,"Hetalia World Series Specials","Comedy, Historical, Parody","Special",4,7.88,14348
"2590",2604,2517,"Eikoku Koi Monogatari Emma: Intermission","Drama, Historical, Romance, Seinen, Slice of Life","Special",1,7.21,3261
"6221",6260,3675,"Andromeda Stories","Action, Drama, Fantasy, Sci-Fi, Space","Special",1,6.19,737
"4720",4745,13517,"Ryuugajou Nanana no Maizoukin","Comedy, Supernatural","Special",1,6.66,7177
"8171",8250,24795,"Boku wa Ou-sama (TV) Special","Kids","Special",1,6.89,53
"4671",4695,8709,"Pokemon: Pikachu Koori no Daibouken","Adventure, Comedy, Fantasy, Kids","Special",1,6.66,3447
"9796",9968,23739,"Peter Pan no Bouken Specials","Adventure, Fantasy","Special",2,5.71,128
"288",290,1566,"Ghost in the Shell: Stand Alone Complex - Solid State Society","Mecha, Military, Mystery, Police, Sci-Fi, Seinen","Special",1,8.22,55247
"4627",4651,10886,"Nurarihyon no Mago: Jump Super Anime Tour Special","Action, Demons, Shounen, Sports, Supernatural","Special",1,6.67,4076
"11023",11467,10256,"Shion Special","Hentai","Special",1,6.58,860
"4024",4048,1749,"Amaenaide yo!!: Yasumanaide yo!!","Comedy, Ecchi, Romance, Supernatural","Special",1,6.81,10549
"4536",4560,10076,"Kämpfer für die Liebe","Action, Comedy, Ecchi, Shoujo Ai, Super Power","Special",2,6.69,37047
"3226",3248,18343,"Girls und Panzer: Fushou - Akiyama Yukari no Sensha Kouza","Military, School","Special",6,7.04,5867
"6795",6842,8619,"Ladies versus Butlers! Tokuten Disc Music Clip","Ecchi, Music","Special",1,5.9,5676
"5583",5615,16740,"Hanamaru Youchien Special Preview","Comedy, School","Special",1,6.4,1093
"4160",4184,15879,"Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou","Action, Mecha","Special",7,6.78,34964
"7221",7270,10511,"Toyama Kankou Anime Project","Historical, Slice of Life","Special",6,5.59,580
