"","X","anime_id","name","genre","type","episodes","rating","members"
"2489",2502,12823,"Shakugan no Shana III (Final) Specials","Comedy, Parody","Special",2,7.25,13494
"2500",2513,1778,"Dae Jang Geum: Jang Geum&#039;s Dream","Adventure, Comedy, Historical","TV",26,7.24,1315
"2502",2515,898,"Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou","Adventure, Comedy, Fantasy, Sci-Fi, Shounen","Movie",1,7.24,59207
"2503",2516,6151,"Final Fantasy VII: On the Way to a Smile - Episode: Denzel","Action, Fantasy, Super Power","OVA",1,7.24,18795
"2521",2535,678,"Shadow Skill: Eigi","Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power","TV",26,7.24,7977
"2538",2552,3760,"Grimm Douwa: Kin no Tori","Adventure, Fantasy","Movie",1,7.23,405
"2556",2570,22677,"Appleseed Alpha","Action, Adventure, Mecha, Military, Police, Sci-Fi","Movie",1,7.22,8048
"2564",2578,8364,"Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys","Comedy, Ecchi, Kids, School, Shounen, Slice of Life","Movie",1,7.22,1122
"2565",2579,424,"Dirty Pair","Adventure, Comedy, Police, Sci-Fi","TV",24,7.22,9131
"2566",2580,10948,"Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi","Special",1,7.22,3518
"2568",2582,665,"JoJo no Kimyou na Bouken: Adventure","Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire","OVA",7,7.22,20337
"2569",2583,29927,"Kaguya-hime","Historical, Kids","Movie",1,7.22,470
"2575",2589,10822,"Ranma ½: Totteoki Talk Best of Memories","Comedy, Martial Arts, Slice of Life","OVA",1,7.22,1996
"2582",2596,1543,"Yoake Mae yori Ruriiro na: Crescent Love","Comedy, Romance, School, Sci-Fi","TV",12,7.22,22770
"2595",2609,31405,"Joker Game","Drama, Historical, Military","TV",12,7.21,102560
"2601",2615,4926,"Marco: Haha wo Tazunete Sanzenri","Adventure, Drama","Movie",1,7.21,1060
"2602",2616,11761,"Medaka Box","Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power","TV",12,7.21,110042
"2609",2623,1944,"Photon","Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi","OVA",6,7.21,7935
"2619",2633,5458,"Yu☆Gi☆Oh! Duel Monsters: Battle City Special","Adventure, Fantasy, Game, Shounen","Special",1,7.21,9429
"2654",2668,2331,"Uchuu Densetsu Ulysses 31","Action, Adventure, Sci-Fi, Space","TV",26,7.2,2297
"2676",2690,12709,"Tales of Symphonia The Animation: Sekai Tougou-hen Specials","Comedy","Special",3,7.19,3692
"2679",2693,754,"Yuki no Joou","Adventure, Drama, Fantasy","TV",36,7.19,2228
"2680",2694,26165,"Yuri Kuma Arashi","Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai","TV",12,7.19,48549
"2684",2698,33080,"Brotherhood: Final Fantasy XV","Action","ONA",5,7.18,29445
"2688",2702,5197,"Dragon League","Adventure, Comedy, Fantasy, Shounen, Sports","TV",39,7.18,558
"2694",2708,247,"Harukanaru Toki no Naka de: Hachiyou Shou","Demons, Fantasy, Historical, Magic, Shoujo, Supernatural","TV",26,7.18,14550
"2699",2713,2797,"Koukou Tekken-den Tough","Action, Martial Arts, Shounen","OVA",3,7.18,2398
"2701",2715,7066,"Mahoromatic: I&#039;m Home!","Comedy, Ecchi, Romance, Sci-Fi","Special",2,7.18,5760
"2702",2716,604,"Mahou no Stage Fancy Lala","Comedy, Drama, Magic, Music, Romance, Shoujo","TV",26,7.18,5991
"2716",2731,3138,"Solty Rei Special","Comedy, Drama","Special",1,7.18,2641
"2731",2747,2815,"Geragera Boes Monogatari","Comedy, Kids","TV",52,7.17,869
"2756",2772,548,"Wonderful Days","Action, Drama, Romance, Sci-Fi","Movie",1,7.17,23422
"2768",2785,1045,"Elf wo Karu Mono-tachi","Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen","TV",12,7.16,13581
"2772",2789,9723,"Hakuouki Hekketsuroku Episode 0","Action, Drama, Harem, Historical, Josei, Samurai, Supernatural, Vampire","Special",1,7.16,8025
"2773",2790,1592,"Hataraki Man","Comedy, Drama, Romance, Seinen, Slice of Life","TV",11,7.16,13681
"2774",2791,7728,"Hellsing: Psalm of Darkness","Action, Seinen, Supernatural, Vampire","Special",1,7.16,15097
"2802",2820,29027,"Shinmai Maou no Testament OVA","Action, Demons, Ecchi, Fantasy, Harem, Romance","OVA",1,7.16,33466
"2814",2832,16157,"Choujigen Game Neptune The Animation","Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural","TV",12,7.15,71901
"2816",2834,291,"D.C.S.S: Da Capo Second Season","Comedy, Drama, Harem, Romance, Supernatural","TV",26,7.15,23364
"2818",2836,1726,"Devil May Cry","Action, Demons, Fantasy","TV",12,7.15,166398
"2819",2837,2652,"Doraemon: The Day When I Was Born","Comedy, Fantasy, Kids, Sci-Fi, Shounen","Movie",1,7.15,645
"2832",2851,32013,"Oshiete! Galko-chan","Comedy, School, Slice of Life","TV",12,7.15,45778
"2851",2870,32802,"Cardfight!! Vanguard G: Stride Gate-hen","Action, Game, Shounen","TV",24,7.14,2121
"2854",2873,13839,"Detective Conan OVA 12: The Miracle of Excalibur","Comedy, Mystery, Police, Shounen, Sports","OVA",1,7.14,4947
"2861",2880,475,"Hotori: Tada Saiwai wo Koinegau","Drama, Sci-Fi","Movie",1,7.14,3701
"2875",2894,6178,"Pokemon Diamond &amp; Pearl: Arceus Choukoku no Jikuu e","Action, Adventure, Comedy, Drama, Fantasy, Kids","Movie",1,7.14,29668
"2897",2916,8876,"Koe de Oshigoto! The Animation","Comedy, Ecchi, Seinen","OVA",2,7.13,57466
"2899",2918,1384,"Kyuuketsuhime Miyu","Action, Demons, Drama, Horror, Vampire","OVA",4,7.13,11019
"2901",2920,22071,"Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.","Comedy, Romance, Slice of Life","Special",1,7.13,19538
"2909",2928,1258,"Saint Seiya: Kamigami no Atsuki Tatakai","Adventure, Sci-Fi, Shounen","Movie",1,7.13,8894
"2923",2942,10418,"Deadman Wonderland OVA","Action, Horror, Sci-Fi","OVA",1,7.12,78878
"2931",2950,10794,"IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou","Action, Comedy, Harem, Mecha, Sci-Fi","OVA",1,7.12,56577
"2956",2976,27727,"Binan Koukou Chikyuu Bouei-bu LOVE!","Comedy, Magic, School, Slice of Life","TV",12,7.11,45873
"2958",2978,18745,"Chihayafuru 2: Waga Mi Yo ni Furu Nagame Seshi Ma ni","Comedy, Josei, Slice of Life","OVA",1,7.11,18659
"2964",2984,10947,"Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi","Special",1,7.11,3444
"2968",2988,6554,"Kawa no Hikari","Adventure, Kids","Special",1,7.11,806
"2982",3002,11487,"Sekiranun Graffiti","Music","Music",1,7.11,4014
"3001",3021,116,"El Hazard: The Wanderers","Adventure, Comedy, Fantasy, Romance","TV",26,7.1,9289
"3005",3025,33740,"Katekyo Hitman Reborn! x ēlDLIVE Special","Shounen, Super Power","Special",1,7.1,4371
"3021",3041,1128,"UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku","Comedy, Romance, Sci-Fi","TV",12,7.1,6249
"3025",3045,3620,"Blue Seed Omake","Comedy, Parody","Special",14,7.09,1952
"3030",3050,933,"Dai Mahou Touge","Comedy, Magic, Supernatural","OVA",4,7.09,19555
"3038",3060,31368,"Grisaia no Rakuen Specials","Ecchi","Special",5,7.09,15055
"3060",3082,3847,"Sekai Meisaku Douwa: Hakuchou no Ouji","Fantasy","Movie",1,7.09,809
"3062",3084,5307,"Sora wo Kakeru Shoujo","Adventure, Comedy, Sci-Fi, Space","TV",26,7.09,17574
"3088",3110,21027,"Saibi","Drama, Psychological, Thriller","Movie",1,7.08,1747
"3098",3120,1843,"Yomigaeru Sora: Rescue Wings Special","Drama, Military, Seinen","Special",1,7.08,1843
"3100",3122,2706,"Bakusou Kyoudai Let&#039;s &amp; Go WGP","Cars, Shounen, Sports","TV",51,7.07,2378
"3102",3124,11285,"Black★Rock Shooter (TV)","Action, Drama, School, Slice of Life","TV",8,7.07,198991
"3115",3137,30533,"Gundam Build Fighters Try: Island Wars","Action, Mecha, Sci-Fi","OVA",1,7.07,3569
"3121",3143,632,"Mahoromatic End Year Special","Comedy, Ecchi, Military, Romance, Sci-Fi","Special",1,7.07,4783
"3132",3154,1892,"YAT Anshin! Uchuu Ryokou 2","Adventure, Comedy, Sci-Fi, Shounen","TV",25,7.07,486
"3141",3163,16512,"Devil Survivor 2 The Animation","Action, Demons, Supernatural","TV",13,7.06,101266
"3158",3180,1152,"New Dominion Tank Police","Comedy, Mecha, Police, Sci-Fi, Shounen","OVA",6,7.06,5062
"3160",3182,25099,"Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken","Comedy, Ecchi, Harem, Romance, School","TV",12,7.06,77774
"3168",3190,21409,"The iDOLM@STER Cinderella Girls 2nd Anniversary PV","Music","Music",1,7.06,2408
"3176",3198,2692,"CB Chara Go Nagai World","Action, Comedy, Parody","OVA",3,7.05,989
"3179",3201,2172,"Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!","Comedy, Ecchi, Kids, School","Movie",1,7.05,1051
"3183",3205,870,"Dragon Half","Comedy, Fantasy, Parody","OVA",2,7.05,11596
"3191",3213,5235,"Live On Cardliver Kakeru","Fantasy, Game","TV",51,7.05,528
"3194",3216,2573,"Minami no Niji no Lucy","Adventure, Drama, Slice of Life","TV",50,7.05,742
"3195",3217,196,"Onegai☆Twins","Comedy, Drama, Harem, School, Sci-Fi","TV",12,7.05,59164
"3199",3221,1119,"Pokemon: Celebi Toki wo Koeta Deai","Adventure, Comedy, Drama, Fantasy, Kids","Movie",1,7.05,58359
"3212",3234,5992,"Tsuyoshi Shikkari Shinasai","Comedy, Drama, Romance, School, Shounen, Slice of Life","TV",112,7.05,550
"3232",3254,15819,"Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen","Mystery, Shounen","OVA",2,7.04,782
"3250",3272,1357,"Shin Hokuto no Ken","Action, Martial Arts, Sci-Fi, Shounen","OVA",3,7.04,6426
"3254",3276,2625,"The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel","Comedy, Fantasy, Kids, Sci-Fi, Shounen","Movie",1,7.04,621
"3259",3281,2746,"Vexille: 2077 Nihon Sakoku","Action, Military, Sci-Fi","Movie",1,7.04,14754
"3262",3284,6489,"Zero no Tsukaima: Princesses no Rondo Picture Drama","Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School","Special",7,7.04,23532
"3286",3308,229,"Ninin ga Shinobuden","Comedy, Martial Arts, Parody","TV",12,7.03,23125
"3287",3309,28431,"Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation","Action, Adventure, Fantasy, Kids","ONA",1,7.04,4068
"3293",3315,508,"Tottoko Hamtarou","Adventure, Comedy, Kids","TV",296,7.03,29433
"3298",3320,23369,"Bakuman. 2nd Season Special","Comedy","Special",1,7.02,6812
"3308",3330,3031,"Digimon Frontier: Ornismon Fukkatsu!!","Adventure, Comedy, Drama, Fantasy, Shounen","Movie",1,7.02,11973
"3334",3356,1111,"Vandread: Gekitou-hen","Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space","OVA",1,7.02,5170
"3349",3371,3854,"Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei","Drama, Sci-Fi, Space","OVA",4,7.01,1236
"3354",3376,31234,"Himouto! Umaru-chanS","Comedy, Seinen, Slice of Life","Special",12,7.01,17038
"3356",3378,8277,"Hyakka Ryouran: Samurai Girls","Action, Comedy, Ecchi, Harem, Samurai, School","TV",12,7.01,99201
"3372",3394,12727,"Thermae Romae Specials","Comedy, Historical, Seinen","Special",2,7.01,1953
"3373",3395,2493,"Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By","Drama, School, Sports","Movie",1,7.01,1032
"3379",3401,3631,"Aoi Blink","Adventure, Fantasy","TV",39,7,931
"3394",3416,33546,"Monster Strike: Mermaid Rhapsody","Action, Fantasy, Game","ONA",1,7,854
"3404",3426,3501,"Wellber no Monogatari: Sisters of Wellber Zwei","Adventure, Fantasy, Historical, Romance","TV",13,7,3038
"3419",3441,3547,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen","Comedy, Police","Movie",1,6.99,504
"3435",3457,8800,"Senkou no Night Raid Specials","Action, Historical, Military, Super Power","Special",3,6.99,3667
"3442",3464,3196,"Wakakusa no Charlotte","Drama, Historical, Kids, Shoujo, Slice of Life","TV",30,6.99,1019
"3443",3465,2554,"Ai Shoujo Pollyanna Story","Drama, Historical, Slice of Life","TV",51,6.98,2427
"3448",3470,1837,"Dokkoida","Action, Adventure, Comedy, Parody, Sci-Fi, Shounen","TV",12,6.98,3462
"3451",3473,22189,"Futsuu no Joshikousei ga [Locodol] Yattemita.","Comedy, Seinen","TV",12,6.98,27417
"3471",3493,25907,"Glass no Hana to Kowasu Sekai","Sci-Fi","Movie",1,6.97,17105
"3476",3498,9675,"Kami nomi zo Shiru Sekai: Flag 0","Comedy, Shounen, Supernatural","OVA",1,6.97,35753
"3479",3501,1423,"Lupin III: Napoleon no Jisho wo Ubae","Action, Adventure, Comedy, Shounen","Special",1,6.97,2507
"3482",3504,4086,"Muka Muka Paradise","Adventure, Comedy","TV",51,6.97,1165
"3490",3512,3071,"Uchuu Senkan Yamato: Aratanaru Tabidachi","Drama, Military, Sci-Fi","Special",1,6.97,1470
"3507",3529,34447,"Masou Gakuen HxH Specials","Ecchi, Harem","Special",6,6.96,3736
"3510",3532,10346,"Ring ni Kakero 1: Sekai Taikai-hen","Sports","TV",6,6.96,566
"3512",3534,19285,"Shingeki no Kyojin: Ano Hi Kara","Action, Drama, Fantasy, Shounen, Super Power","Special",1,6.96,49593
"3521",3544,4548,"Yozakura Quartet","Action, Comedy, Magic, Shounen, Super Power, Supernatural","TV",12,6.96,68023
"3528",3551,29101,"Grisaia no Kajitsu Specials","Ecchi","Special",6,6.95,26747
"3531",3554,1230,"Innocent Venus","Adventure, Drama, Mecha, Military, Sci-Fi","TV",12,6.95,19708
"3534",3557,1707,"Kinnikuman II Sei","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports","TV",51,6.95,6134
"3535",3558,670,"Lamune","Drama, Romance, Slice of Life","TV",12,6.95,28716
"3542",3565,5940,"Seiken no Blacksmith","Action, Adventure, Fantasy","TV",12,6.95,81738
"3546",3569,3086,"Strait Jacket","Action, Fantasy, Sci-Fi","OVA",3,6.95,18975
"3557",3581,25011,"Fate/kaleid liner Prisma☆Illya 2wei! Specials","Comedy, Ecchi, Fantasy, Magic","Special",5,6.95,13480
"3575",3599,14627,"Recorder to Randoseru","Comedy, School, Seinen, Slice of Life","OVA",2,6.94,7769
"3580",3604,6032,"Aquarion Movie: Ippatsu Gyakuten-hen","Drama, Fantasy, Mecha","Movie",1,6.93,4357
"3596",3620,4334,"Heroman","Action, Sci-Fi, Shounen","TV",26,6.93,23405
"3600",3624,4485,"Kasei Yakyoku","Drama, Historical, Josei, Romance","OVA",4,6.93,529
"3605",3629,10370,"Metal Fight Beyblade 4D","Adventure, Sports","TV",52,6.93,5894
"3608",3632,7474,"Onegai☆Teacher: Marie, Ai no Gekijou","Comedy, Drama, Romance, Sci-Fi","Special",1,6.93,7254
"3615",3639,2420,"Spirit of Wonder: Shounen Kagaku Club","Drama, Sci-Fi, Seinen, Space","OVA",2,6.93,1613
"3623",3647,2212,"Bakuretsu Tenshi: Infinity Specials","Action, Mecha, Sci-Fi","Special",3,6.92,4678
"3636",3660,2933,"Mirai Keisatsu Urashiman","Comedy, Police, Sci-Fi","TV",50,6.92,776
"3658",3682,17113,"Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!","Comedy, Ecchi, Kids, Shounen","Movie",1,6.91,623
"3663",3687,13287,"Galaxy Angel Specials","Comedy, Sci-Fi","Special",2,6.91,1105
"3668",3692,1721,"Hitohira","Drama, Romance, School, Slice of Life","TV",12,6.91,14299
"3676",3700,10945,"Maria†Holic Alive Special","Comedy, Parody, Romance, School","Special",1,6.91,4669
"3698",3722,12505,"C³ Special","Action, Comedy, Ecchi, School, Supernatural","Special",1,6.9,18468
"3717",3741,860,"Makai Senki Disgaea","Action, Comedy, Demons, Fantasy, Magic","TV",12,6.9,30146
"3740",3764,1902,"Happiness!: Watarase Jun no Kareinaru Ichinichi","Comedy, Fantasy","OVA",1,6.89,5037
"3757",3781,8754,"Tales of the Abyss Special Fan Disc","Comedy, Slice of Life","Special",2,6.89,2975
"3764",3788,2119,"Captain Tsubasa: Ayaushi! Zen Nihon Jr.","Action, Shounen, Sports","Movie",1,6.88,2354
"3772",3796,377,"eX-Driver","Action, Adventure, Cars, Comedy, Sci-Fi, Shounen","OVA",6,6.88,5217
"3792",3816,21879,"Sword Art Online: Sword Art Offline - Extra Edition","Comedy","Special",1,6.88,27380
"3797",3821,8648,"Break Blade Picture Drama","Comedy, Fantasy","Special",6,6.87,4712
"3813",3837,24371,"Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude","Drama, Mecha, Military","Special",1,6.87,2078
"3824",3848,30567,"Teekyuu 5","Comedy, Shounen, Sports","TV",12,6.87,8381
"3859",3883,20843,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials","Comedy","Special",2,6.86,4645
"3867",3891,28723,"Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!","Music, School, Shoujo","Special",1,6.85,630
"3868",3892,13047,"Anime Koukyoushi: Jungle Taitei","Adventure, Kids, Shounen","OVA",1,6.85,407
"3869",3893,1550,"Attack No.1","Drama, Shoujo, Sports","TV",104,6.85,3676
"3882",3906,318,"Hand Maid May","Comedy, Ecchi, Harem, Romance, Sci-Fi","TV",10,6.85,17895
"3885",3909,18053,"Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei","Drama, Romance, School","Special",1,6.85,3526
"3889",3913,3659,"Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen","Adventure, Comedy","Movie",1,6.85,272
"3894",3918,2783,"Oyayubi Hime Monogatari","Adventure, Fantasy, Shoujo","TV",26,6.85,671
"3922",3946,248,"Ichigo 100%","Comedy, Ecchi, Harem, Romance, Shounen","TV",12,6.84,67310
"3945",3969,24823,"Days","Music","Music",1,6.83,2907
"3947",3971,10260,"Eiyuu Densetsu: Sora no Kiseki The Animation","Action, Adventure, Fantasy","OVA",2,6.83,9730
"3967",3991,8705,"Phantom: Requiem for the Phantom Picture Drama","Comedy","Special",12,6.83,4368
"3993",4017,2635,"Doraemon: Featherplace","Comedy, Fantasy, Kids, Sci-Fi, Shounen","Special",1,6.82,430
"4025",4049,1497,"Aru Machi Kado no Monogatari","Drama, Music, Romance","Movie",1,6.81,1724
"4032",4056,4201,"Chocchan Monogatari","Drama, Historical, Slice of Life","Movie",1,6.81,475
"4048",4072,30915,"Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi","Action, Fantasy, Shounen, Super Power, Supernatural, Vampire","Special",1,6.8,14934
"4053",4077,9040,"Mokei Senshi Gunpla Builders Beginning G","Action, Mecha, Sci-Fi, Shounen","Special",3,6.81,2995
"4057",4081,2970,"Night Wizard","Adventure, Fantasy, Magic, Shounen","TV",13,6.81,27070
"4063",4087,3024,"Ribbon no Kishi","Action, Fantasy, Mystery, Romance","TV",52,6.81,1654
"4092",4116,10470,"God Eater Prologue","Action, Fantasy, Military, Sci-Fi","Special",1,6.8,19414
"4094",4118,1904,"Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko","Demons, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural","OVA",3,6.8,2051
"4107",4131,11615,"Morita-san wa Mukuchi. 2","Comedy, School, Slice of Life","TV",13,6.8,8788
"4108",4132,2603,"Mushi-Uta","Action, Fantasy, Sci-Fi","TV",12,6.8,11867
"4142",4166,3438,"Moero! Top Striker","Action, Shounen, Sports","TV",49,6.79,2072
"4143",4167,13833,"Nagareboshi Lens","Romance, Shoujo","OVA",1,6.79,12437
"4149",4173,1618,"Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)","Action, Adventure, Sci-Fi","TV",26,6.79,2430
"4154",4178,25397,"Absolute Duo","Action, Ecchi, Harem, Romance, School, Supernatural","TV",12,6.78,168811
"4156",4180,25241,"Akame ga Kill! Theater","Comedy","ONA",24,6.78,26852
"4158",4182,20543,"Bayonetta: Bloody Fate","Action, Demons, Fantasy, Super Power","Movie",1,6.78,19994
"4161",4185,4508,"D.C.S.S: Da Capo Second Season Omake","Comedy, Harem, Romance","Special",7,6.78,4628
"4171",4195,7579,"Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri","Comedy, Harem, Romance","Special",1,6.78,2329
"4175",4199,618,"Juubee Ninpuuchou: Ryuuhougyoku-hen","Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural","TV",13,6.78,22860
"4181",4205,4050,"Kouchuu Ouja Mushiking: Mori no Tami no Densetsu","Fantasy","TV",52,6.78,1108
"4182",4206,9519,"Medaka no Gakkou","Comedy","OVA",5,6.78,434
"4196",4220,26019,"Rokujouma no Shinryakusha!?","Comedy, Romance, School, Supernatural","Special",1,6.78,3280
"4206",4230,1669,"Bakuten Shoot Beyblade 2002","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports","TV",51,6.77,27959
"4211",4235,2650,"Doraemon Movie: Boku, Momotarou no Nanna no Sa","Adventure, Fantasy, Kids, Sci-Fi, Shounen","Movie",1,6.77,591
"4212",4236,7436,"Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito","Action, Adventure, Fantasy, Magic, Shounen","Movie",1,6.77,733
"4215",4239,7307,"Gegege no Kitarou (1985)","Comedy, Supernatural","TV",108,6.77,573
"4223",4247,148,"Kita e.: Diamond Dust Drops","Drama, Romance, Slice of Life","TV",12,6.77,5736
"4236",4260,23209,"Sora no Method","Drama, Fantasy, School, Slice of Life","TV",13,6.77,47900
"4254",4278,2319,"Freedom Previsited","Action, Adventure, Sci-Fi","OVA",1,6.76,1990
"4270",4294,3366,"Persona: Trinity Soul","Action, Sci-Fi, Super Power","TV",26,6.76,48744
"4272",4296,1742,"Souryuuden","Drama, Mystery, Super Power, Supernatural","OVA",12,6.76,1408
"4273",4297,2619,"Spider Riders: Oracle no Yuusha-tachi","Action, Adventure, Mecha","TV",26,6.76,3605
"4292",4316,236,"E&#039;s Otherwise","Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural","TV",26,6.75,11704
"4327",4351,17341,"Yama no Susume: Kabette Kowakunai no?","Comedy, Slice of Life","Special",1,6.75,7878
"4339",4363,782,"Gasaraki","Drama, Mecha, Military, Psychological, Supernatural","TV",25,6.74,10770
"4350",4374,8456,"Queen&#039;s Blade: Utsukushiki Toushitachi","Action, Adventure, Ecchi, Fantasy","OVA",6,6.74,11540
"4363",4387,2546,"Alps Monogatari: Watashi no Annette","Drama, Historical, Slice of Life","TV",48,6.73,1715
"4365",4389,17493,"Ashita Genki ni Nare!: Hanbun no Satsumaimo","Drama","Movie",1,6.74,365
"4378",4402,2390,"Hoshi no Kirby","Action, Adventure, Comedy, Fantasy, Parody","TV",100,6.73,10416
"4409",4433,808,"Bakuretsu Hunters OVA","Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power","OVA",3,6.72,3686
"4429",4453,1907,"Harukanaru Toki no Naka de: Hachiyou Shou OVA","Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural","OVA",2,6.72,1352
"4443",4467,1328,"One Pound Gospel","Comedy, Romance, Seinen, Sports","OVA",1,6.72,1724
"4452",4476,3963,"Turn A Gundam I Movie: Earth Light","Action, Drama, Mecha, Military, Sci-Fi, Space","Movie",1,6.72,2444
"4456",4480,29089,"Yaoguai Mingdan","Action, Comedy, Ecchi, Fantasy, Romance","ONA",18,6.72,4388
"4462",4486,1670,"Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports","Movie",1,6.71,5334
"4473",4497,1067,"Kishin Houkou Demonbane (TV)","Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen","TV",12,6.71,25443
"4488",4512,2010,"Taiho Shichau zo in America","Action, Comedy, Police, Shounen","Special",1,6.71,2584
"4507",4531,402,"Otogi Juushi Akazukin OVA","Adventure, Comedy, Fantasy, Magic","OVA",1,6.7,1030
"4511",4535,15781,"Puchimas!: Petit iDOLM@STER Episode 0","Comedy, Music, Slice of Life","OVA",1,6.7,3038
"4519",4543,20613,"Viva Namida","Music","Music",1,6.7,2376
"4522",4546,10516,"Anemone","Drama, Magic, Supernatural","OVA",1,6.69,2466
"4531",4555,3190,"Guitar wo Motta Shounen: Kikaider vs. Inazuman","Sci-Fi, Shounen","Special",1,6.69,678
"4534",4558,1572,"Jungle Taitei","Adventure, Kids, Shounen","TV",52,6.69,3067
"4542",4566,9774,"Morita-san wa Mukuchi","Comedy, School, Slice of Life","OVA",1,6.69,6636
"4560",4584,3003,"Yumedamaya Kidan","Drama, Fantasy","Special",1,6.69,1957
"4573",4597,365,"Fake","Comedy, Mystery, Police, Romance, Shounen Ai","OVA",1,6.68,10926
"4615",4639,5147,"Comic Party Revolution OVA","Comedy","OVA",4,6.67,2237
"4643",4667,3800,"Arrow Emblem Grand Prix no Taka","Cars, Drama, Sports","TV",44,6.66,820
"4653",4677,3185,"Fortune Quest L","Adventure, Comedy, Fantasy, Magic","TV",26,6.66,845
"4673",4697,25867,"Rolling☆Girls","Action, Adventure, Slice of Life, Super Power","TV",12,6.66,48310
"4686",4710,1682,"Baldr Force Exe Resolution","Action, Drama, Mecha, Sci-Fi","OVA",4,6.65,12443
"4698",4722,3433,"Go-Q-Choji Ikkiman","Sci-Fi, Sports","TV",32,6.65,295
"4699",4723,9900,"Hamster Club","Kids","TV",140,6.65,318
"4714",4739,32190,"Omoi no Kakera","Slice of Life","Special",1,6.65,2301
"4722",4747,19919,"Tesagure! Bukatsumono","Parody, School, Slice of Life","TV",12,6.65,5670
"4732",4757,12885,"Dynamic Super Robots Soushingekki","Action, Mecha, Sci-Fi, Shounen","Special",3,6.64,507
"4746",4771,4504,"Kinkyuu Hasshin Saver Kids","Action, Adventure, Comedy, Mecha, Sci-Fi","TV",50,6.64,225
"4753",4778,8487,"Onigamiden","Action, Demons, Supernatural","Movie",1,6.64,7736
"4758",4783,6885,"Sora no Manimani Specials","Comedy, School, Slice of Life","Special",3,6.64,4444
"4792",4817,8900,"Saru Getchu: On Air 2nd","Adventure, Comedy, Fantasy, Kids, Romance, Shounen","TV",51,6.63,263
"4801",4826,1276,"Ys","Adventure, Demons, Drama, Fantasy, Magic","OVA",7,6.63,4317
"4826",4851,1141,"Palme no Ki","Adventure, Drama, Fantasy, Romance","Movie",1,6.62,3462
"4838",4863,16347,"Usavich V","Comedy","TV",13,6.62,985
"4839",4864,6226,"Utawarerumono Recaps","Action, Drama, Fantasy","Special",2,6.62,2667
"4840",4865,312,"Ace wo Nerae!: Final Stage","Action, Drama, Sports","OVA",12,6.61,714
"4841",4866,30795,"Bakuon!!","Comedy, Seinen, Slice of Life","TV",12,6.61,31295
"4862",4889,20987,"Yozakura Quartet: Yoza-Quar!","Comedy","Special",6,6.61,4545
