"","X","anime_id","name","genre","type","episodes","rating","members"
"7056",7104,7524,"Mahou no Pen","Historical","Movie",1,5.72,152
"9622",9782,29740,"Notteke Explet&#039;s","Kids","TV",26,5.33,38
"3066",3088,689,"Uta Kata Special","Drama, Magic","Special",1,7.09,4385
"9856",10032,18341,"Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2","Comedy, Sports","Movie",1,4.75,58
"1364",1371,1911,"Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!","Comedy, Mecha, Shounen","Movie",2,7.57,8079
"2434",2447,1016,"Gunnm","Drama, Mecha, Sci-Fi, Shounen","OVA",2,7.26,22648
"4453",4477,4183,"Uchuu Taitei God Sigma","Action, Mecha, Space","TV",50,6.72,353
"2963",2983,30925,"Gatchaman Crowds Insight: Inbound","Adventure, Sci-Fi","ONA",1,7.11,14786
"6469",6512,31064,"Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue","Action, Sci-Fi","ONA",1,6.08,1348
"1042",1047,14289,"Sukitte Ii na yo.","Romance, School, Shoujo","TV",13,7.71,233410
"3214",3236,303,"Aa! Megami-sama!: Chichaitte Koto wa Benri da ne","Comedy, Magic, Supernatural","TV",48,7.04,15937
"8137",8215,29351,"Beanuts","Comedy, Kids","Special",2,4.5,46
"7902",7970,33696,"3D Onara Gorou ga Dance Dance Dance!!","Comedy, Music","Music",1,4.39,624
"1720",1727,1815,"Shakugan no Shana Movie","Action, Fantasy, Supernatural","Movie",1,7.46,43962
"11027",11471,6337,"Hitoriga The Animation","Hentai","OVA",4,6.56,2878
"3622",3646,5104,"Andes Shounen Pepero no Bouken","Adventure","TV",26,6.92,423
"252",254,1364,"Detective Conan Movie 05: Countdown to Heaven","Adventure, Comedy, Mystery, Police, Shounen","Movie",1,8.25,25432
"6004",6043,10481,"Otohime Connection","Drama, Mystery, Romance, Shoujo, Slice of Life","OVA",1,6.27,259
"10284",10471,20235,"Tako ni Natta Okaasan","Drama, Historical","Special",1,6.64,131
"302",304,27663,"Baby Steps 2nd Season","Romance, School, Shounen, Sports","TV",25,8.2,36251
"964",967,4416,"Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering","Action, Mecha, Sci-Fi, Super Power","TV",12,7.75,1780
"2416",2429,6567,"Urusei Yatsura: The Shougaibutsu Suieitaikai","Action, Comedy, Romance, School, Sci-Fi","Special",1,7.27,1848
"7413",7465,14743,"Nara Shika Monogatari","Comedy","ONA",1,5.4,228
"6471",6514,12971,"Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri","Magic, Shoujo","Movie",1,6.08,200
"727",730,1887,"Lucky☆Star","Comedy, Parody, School, Slice of Life","TV",24,7.87,305837
"11359",11810,4732,"Grope: Yami no naka no Kotoritachi","Hentai","OVA",2,6.05,2521
"5545",5576,6234,"True Tears Specials","Comedy, Parody, School","Special",7,6.42,7296
"4525",4549,6511,"Beast Wars Neo","Action, Adventure, Mecha, Shounen, Super Power","TV",35,6.69,1366
"2936",2956,30896,"Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation","Comedy","Special",1,7.13,1733
"11315",11766,4494,"Enyoku","Hentai","OVA",1,6.13,1748
"4382",4406,590,"Kage kara Mamoru!","Comedy, Romance, Shounen","TV",12,6.73,17136
"639",642,202,"Wolf&#039;s Rain","Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi","TV",26,7.93,171863
"7425",7477,14023,"R²: Rise R to the Second Power","Music","Music",1,5.39,240
"4909",4936,4383,"Catman Series III","Comedy, Fantasy, Slice of Life","TV",6,6.59,796
"2665",2679,2998,"Hi no Tori: Uchuu-hen","Drama, Fantasy, Sci-Fi","OVA",1,7.19,1158
"10634",10833,7625,"Yousei Dick","Fantasy, Kids","TV",26,5.78,184
"489",491,9289,"Hanasaku Iroha","Comedy, Drama, Seinen, Slice of Life","TV",26,8.03,150393
"11774",12227,14471,"Kaguya-hime: Taketori Monogatari","Hentai, Historical","OVA",1,5.06,332
"1161",1166,2848,"Kappa no Coo to Natsuyasumi","Adventure, Shounen","Movie",1,7.65,6953
"3078",3100,31056,"Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials","Comedy, Ecchi, Magic","Special",5,7.08,9949
"8554",8650,25613,"Genki Genki Non-tan: Utaou! Christmas","Kids, Music","OVA",1,6,48
"6603",6648,9087,"Mobile Suit SD Gundam Musha, Knight, Commando","Action, Comedy, Fantasy, Mecha, Parody","Movie",2,6.02,860
"6624",6669,5090,"Techno Police 21C","Action, Mecha, Police, Sci-Fi","Movie",1,6.01,402
"8715",8819,22491,"Hello Kitty no Ou-sama no Mimi wa Roba no Mimi","Fantasy, Kids","OVA",1,6,103
"5516",5547,4386,"Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu","Action, Mecha, Sci-Fi","Movie",1,6.42,786
"5209",5237,6743,"Utawarerumono OVA Picture Drama","Comedy, Fantasy","Special",3,6.52,3359
"11671",12124,4495,"Hyakkiyakou: Warashi","Hentai","OVA",1,5.5,281
"8981",9102,31015,"Kakusensou","Drama, Historical, Kids","OVA",1,8.5,34
"799",802,1719,"Rozen Maiden: Ouvertüre","Action, Comedy, Drama, Magic, Seinen","Special",2,7.83,44388
"2466",2479,12419,"Guilty Crown Kiseki: Reassortment","Action, Sci-Fi, Super Power","Special",1,7.25,21388
"4754",4779,4013,"Paul no Miracle Daisakusen","Action, Adventure, Kids","TV",51,6.64,413
"3007",3027,1184,"Lost Universe","Adventure, Comedy, Drama, Sci-Fi, Shounen, Space","TV",26,7.1,9293
"9722",9887,32087,"Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu","Comedy","Special",1,6.29,193
"5979",6017,3599,"Shin Kujakuou","Action, Demons, Horror","OVA",2,6.28,743
"9373",9519,25491,"Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World","Fantasy","Special",1,4.94,128
"260",262,1382,"Yuusha-Ou GaoGaiGar Final","Adventure, Drama, Mecha, Sci-Fi, Shounen","OVA",8,8.25,5001
"8542",8638,20115,"Gekisou! Rubenkaiser","Cars, Shounen, Sports","TV",17,7.17,107
"5836",5872,30652,"Long Riders!","Comedy, Shounen, Slice of Life, Sports","TV",12,6.33,11562
"3290",3312,1942,"Rocket Girls","Adventure, Sci-Fi","TV",12,7.03,4794
"7645",7703,8732,"Yuuki Hitotsu wo Tomo ni Shite","Music","Music",1,5.13,202
"8922",9040,18533,"Jungle Taitei Leo: Hon-o-ji","Adventure, Drama","Movie",1,6.77,190
"735",738,9790,"Sora no Otoshimono: Tokeijikake no Angeloid","Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural","Movie",1,7.87,70391
"10872",11308,2841,"Kuro Ai: Hitoyozumakan Inkou Rannyuuroku","Hentai","OVA",2,6.84,6495
"527",529,429,"Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari","Comedy, Drama, Shoujo","OVA",1,8,9268
"1274",1280,32948,"Fune wo Amu","Drama, Slice of Life","TV",11,7.6,28620
"5438",5468,10180,"Otome Youkai Zakuro Picture Drama","Demons, Historical, Romance, Seinen, Supernatural","Special",2,6.45,2747
"10895",11334,28859,"Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation","Hentai","OVA",1,6.81,2068
"2487",2500,3868,"Rose of Versailles Movie","Drama, Historical, Romance, Shoujo","Movie",1,7.25,1824
"7188",7237,4098,"Urarochi Diamond","Adventure","OVA",1,5.62,572
"7378",7430,8993,"Juliet","Ecchi, Romance","OVA",1,5.44,284
"11637",12090,4822,"Pendant","Hentai","OVA",3,5.57,249
"10824",11255,2866,"Ane☆Haramix","Hentai","OVA",4,6.96,7712
"10405",10597,2366,"Touma Kishinden Oni","Supernatural","TV",25,6.4,303
"10046",10228,7980,"Shin Obake no Q-tarou","Comedy, School, Slice of Life, Supernatural","TV",70,5.78,124
"8399",8487,31555,"Doushitemo Eto ni Hairitai","Comedy","TV",13,6.79,155
"3907",3931,6964,"Yuu☆Yuu☆Hakusho Picture Drama","Action, Comedy, Demons, Martial Arts, Shounen","Special",1,6.85,4697
"5",5,9969,"Gintama&#039;","Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen","TV",51,9.16,151266
"6674",6719,1440,"Ninja Mono","Adventure, Comedy, Shounen, Supernatural","OVA",2,5.98,1651
"5560",5592,2422,"Kenritsu Chikyuu Boueigun","Action, Adventure, Comedy, Sci-Fi, Shounen","OVA",1,6.41,939
"1994",2004,2660,"Doraemon: Nobita&#039;s the Night Before a Wedding","Fantasy","Movie",1,7.38,983
"5029",5057,12497,"Garakuta-doori no Stain: Epilogue","Comedy","OVA",1,6.56,181
"451",453,66,"Azumanga Daioh","Comedy, School, Slice of Life","TV",26,8.06,170901
"8104",8180,20975,"Aura Battler Dunbine Memorial","Adventure, Mecha, Sci-Fi","Special",3,5.63,219
"3957",3981,9773,"Lady Lady!! (1988)","Drama, Shoujo","Movie",1,6.83,587
"8507",8603,10852,"Game Tengoku OVA","Action, Adventure, Comedy, Mecha","OVA",1,4.96,115
"1631",1638,5984,"Ristorante Paradiso","Drama, Josei, Romance, Slice of Life","TV",11,7.48,22229
"5072",5100,1574,"Get Ride! AMDriver","Adventure, Mecha, Sci-Fi, Shounen","TV",51,6.55,1061
"8809",8918,30981,"Hotaru no Mau Machi de","Drama, Kids","OVA",1,6.17,43
"5774",5810,10901,"Aoi Hitomi no Onnanoko no Ohanashi","Drama, Historical","Special",1,6.34,373
"54",54,6114,"Rainbow: Nisha Rokubou no Shichinin","Drama, Historical, Seinen, Thriller","TV",26,8.64,139474
"2181",2193,5042,"Kiss x Sis","Comedy, Ecchi, Harem, Romance, School, Seinen","OVA",12,7.33,125614
"6443",6486,8551,"Dr. Slump Movie 11: Dr. Mashirito &amp; Abale-chan","Comedy, Sci-Fi, Shounen","Movie",1,6.09,576
"1551",1558,1684,"Dotto Koni-chan","Comedy","TV",26,7.5,1397
"718",721,479,"The Law of Ueki","Adventure, Comedy, Drama, Shounen, Supernatural","TV",51,7.88,60027
"11307",11758,2435,"Choubatsu Yobikou","Hentai, School","OVA",2,6.14,1818
"6727",6772,23229,"Meshimase Lodoss-tou Senki: Sorette Oishii no?","Comedy","TV",13,5.94,1187
"10527",10719,22219,"Warera Salaryman Tou","Comedy, Slice of Life","TV",26,8.67,57
"1402",1409,17641,"Date A Live: Date to Date","Comedy, Harem, Romance, School, Sci-Fi","OVA",1,7.55,68328
"3139",3161,13145,"Cardfight!! Vanguard: Asia Circuit-hen","Action, Adventure, Demons, Game, Shounen","TV",39,7.06,11031
"3593",3617,4856,"Fuuma no Kojirou: Fuuma Hanran-hen","Action","OVA",1,6.93,549
"1199",1204,2174,"Hokuto no Ken: Raoh Gaiden Gekitou-hen","Action, Adventure, Martial Arts, Romance","Movie",1,7.63,4614
"11633",12086,2338,"Youjuu Kyoushitsu","Demons, Hentai, Horror","OVA",6,5.58,830
"8931",9049,31016,"Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi","Drama, Historical, Kids","OVA",1,6.33,39
"6388",6430,9978,"Kyouryuu Tankentai Born Free","Action, Sci-Fi","TV",25,6.12,236
"6572",6615,9528,"Transformers Superlink Special","Adventure, Kids, Mecha, Sci-Fi, Shounen","Special",1,6.04,418
"1869",1876,1259,"Saint Seiya: Tenkai-hen Josou - Overture","Adventure, Sci-Fi, Shounen","Movie",1,7.42,11705
"10289",10477,19843,"Tamagotchi! Miracle Friends","Comedy, Fantasy, Kids","TV",29,7,207
"4203",4227,1533,"Ai Tenshi Densetsu Wedding Peach","Adventure, Comedy, Magic, Romance, Shoujo","TV",51,6.77,12536
"6600",6644,3267,"Kingdom of Chaos: Born to Kill","Fantasy","OVA",4,6.02,496
"7162",7211,5631,"Kaumori","Drama, Samurai","Movie",1,5.64,663
"4757",4782,2031,"Shining Tears X Wind","Action, Adventure, Fantasy, Magic","TV",13,6.64,23477
"11757",12210,5391,"Pico to Chico","Hentai, Yaoi","OVA",1,5.19,29463
"6138",6177,2226,"Mori no Tonto-tachi","Fantasy, Kids","TV",23,6.23,278
"9979",10157,33163,"Seishain Cyborg 003","Comedy","ONA",2,4.39,155
"2887",2906,6202,"Daisetsusan no Yuusha Kibaou","Adventure, Drama","Special",1,7.13,322
"9247",9388,32310,"Letchu, Getchu, Saru Getchu Episode 0","Comedy","Special",1,3.52,54
"9085",9219,17981,"Kiki to Lala no Hoshi no Dance Shoes","Kids, Music","OVA",1,4.75,96
"11095",11541,30262,"Okane ga Nai Specials","Drama, Romance, Yaoi","Special",4,6.46,1285
"523",525,780,"Detective Conan Movie 02: The Fourteenth Target","Adventure, Comedy, Mystery, Police, Shounen","Movie",1,8,26284
"649",652,30745,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna","Music","Special",1,7.92,10306
"2457",2470,14027,"Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai","Comedy, Romance, School, Seinen","OVA",1,7.25,59965
"1088",1093,8190,"Nodame Cantabile OVA 2","Comedy, Josei, Romance","OVA",1,7.69,17226
"162",163,264,"Hajime no Ippo: Champion Road","Comedy, Shounen, Sports","Special",1,8.39,47840
"1564",1571,10624,"Mardock Scramble: The Second Combustion","Action, Psychological, Sci-Fi","Movie",1,7.5,23866
"7813",7879,17151,"Mogu Mogu","Music","Music",1,4.79,217
"7896",7964,4396,"Osaru no Kantai","Military, Music","Movie",1,4.42,530
"7796",7861,29311,"Shousei Shikisai Gensou","Music","Movie",1,4.84,232
"1736",1743,908,"Fullmetal Alchemist: Premium Collection","Comedy, Fantasy, Shounen","OVA",3,7.45,44313
"131",132,4224,"Toradora!","Comedy, Romance, School, Slice of Life","TV",25,8.45,633817
"4547",4571,14921,"RDG: Red Data Girl","Fantasy, Magic","TV",12,6.69,67100
"10488",10680,29153,"Usagi to Kame (Music)","Music","Music",1,4.22,83
"5965",6003,33808,"Girlfriend (Note)","Music, School","ONA",3,6.28,1942
"5422",5452,13955,"Dennou Coil Recaps","Adventure, Comedy, Drama, Mystery, Sci-Fi","Special",2,6.45,1342
"3642",3666,30464,"Shinmai Maou no Testament Specials","Comedy, Demons, Ecchi, Fantasy","Special",6,6.92,10046
"8483",8577,13423,"Fushigi Sekai Atagoul Monogatari","Adventure","OVA",1,5.14,109
"5280",5308,6682,"11eyes","Action, Ecchi, Super Power, Supernatural","TV",12,6.49,133971
"8989",9112,30150,"Kamiusagi Rope 3","Comedy, Slice of Life","Movie",12,4.67,104
"11454",11905,4379,"Inmu: Ikenie no Utage","Demons, Hentai","OVA",2,5.92,954
"2898",2917,31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Fantasy, Magic, Shounen Ai","TV",4,7.13,9961
"1604",1611,10629,"Tibet Inu Monogatari","Adventure","Movie",1,7.49,2647
"3313",3335,4240,"Ginga Senpuu Braiger","Action, Adventure, Mecha, Space","TV",39,7.02,886
"8043",8112,29836,"Akuei to Gacchinpo","Comedy, Kids","TV",13,4.57,83
"9913",10090,20003,"Roppou Yabure-kun","Slice of Life","TV",110,6.75,64
"8782",8888,7967,"Hiroshima ni Ichiban Densha ga Hashitta","Drama, Historical","Movie",1,7.07,282
"7338",7389,13515,"Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi","Comedy","ONA",1,5.48,354
"6702",6747,2091,"Oshare Kozou wa Hanamaru","Romance, Shoujo","OVA",1,5.96,327
"8351",8435,16816,"David and Goliath","Adventure, Historical, Kids","Movie",1,4.5,80
"7673",7733,6837,"Tengu Taiji","Comedy","Movie",1,5.09,501
"6058",6097,7867,"Gon","Action, Adventure, Kids","TV",50,6.25,917
"8401",8489,28367,"Dr. Slump: Arale-chan &#039;92 Oshougatsu Special","Comedy, Sci-Fi, Shounen, Shounen","Special",3,6.19,196
"3304",3326,1890,"Clover","Drama, Fantasy, Music, Sci-Fi, Shoujo","Music",1,7.02,8524
"3449",3471,2646,"Dorami &amp; Doraemons: Robot School&#039;s Seven Mysteries","Fantasy","Movie",1,6.98,569
"5809",5845,2770,"SF Shinseiki Lensman","Action, Adventure, Sci-Fi, Space","Movie",1,6.34,1405
"4931",4958,7117,"Pika Don","Drama, Historical","Movie",1,6.59,392
"8024",8093,22575,"Ahiru no Pekkle no Minikui Ahiru no Ko","Fantasy, Kids","OVA",1,5.25,114
"10525",10717,29747,"Warai no Show Gakkou","Comedy, Kids","TV",20,6,38
"6544",6587,20961,"Parol no Miraijima","Action, Adventure, Fantasy","Movie",1,6.05,1541
"7258",7307,2003,"Tokyo Vice","Action, Mecha, Mystery, Sci-Fi","OVA",1,5.56,711
"6446",6489,9940,"Mai no Mahou to Katei no Hi","Drama, Magic","Special",1,6.09,1131
"6947",6994,33912,"Gakuen Handsome: Haitoku no Lesson","Comedy, Music","Music",2,5.79,316
"9062",9195,22645,"Kero Kero Keroppi no Sora wo Tobetara","Adventure, Kids","OVA",1,6.45,69
"7677",7737,21335,"Double Circle","Sci-Fi, Super Power","ONA",6,5.08,4249
"5322",5350,13169,"Buta","Adventure, Comedy, Fantasy, Historical","Movie",1,6.48,4850
"5335",5363,3619,"Nanako SOS","Comedy, Parody, Romance, Super Power","TV",39,6.48,587
"10890",11329,24021,"Sei Shoujo The Animation","Hentai","OVA",1,6.81,2159
"2813",2831,17677,"Buki yo Saraba","Action, Drama, Sci-Fi","Movie",1,7.15,5078
"10938",11379,2539,"Itazura The Animation","Hentai","OVA",2,6.73,4577
"2581",2595,21085,"Witch Craft Works","Action, Fantasy, Magic, Seinen, Supernatural","TV",12,7.22,106381
"10240",10427,11713,"Suisenzuki no Yokka","Fantasy, Kids","Special",1,6.75,86
"1280",1286,3449,"Kamichu! Specials","Comedy, Drama, Slice of Life, Supernatural","Special",4,7.6,6978
"3079",3101,30825,"Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi","Horror, Mystery, Supernatural","Special",1,7.08,2601
"11383",11834,736,"Keiraku no Houteishiki Level-C","Drama, Hentai, Yaoi","OVA",1,6.01,9478
"9362",9508,8442,"Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant","Adventure, Comedy, Fantasy, Mecha, Shounen","Movie",1,6.22,381
"819",822,3515,"Saint Seiya: Meiou Hades Elysion-hen","Action, Fantasy, Shounen, Super Power","OVA",6,7.82,19044
"6108",6147,6965,"Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi","Adventure, Comedy","Movie",1,6.24,203
"3346",3368,12565,"Fate/Prototype","Action, Fantasy, Magic, Romance, Shounen, Supernatural","OVA",1,7.01,43469
"910",913,123,"Fushigi Yuugi","Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo","TV",52,7.77,61622
"11510",11961,3921,"Kamyla","Hentai, Police","OVA",3,5.83,1091
"3445",3467,812,"Chikyuu Shoujo Arjuna","Adventure, Drama, Magic, Sci-Fi","TV",13,6.98,17520
"11701",12154,4017,"Magical Moe","Hentai, Magic","OVA",1,5.44,845
"10642",10842,31872,"Yukidaruma Kazoku","Kids, Music","Music",1,5.25,40
"3760",3784,27887,"Yama no Susume Second Season Specials","Comedy, Slice of Life","Special",2,6.89,2939
"11765",12218,1639,"Boku no Pico","Hentai, Yaoi","OVA",1,5.13,57355
"6941",6988,619,"Ninja Ryuukenden","Adventure, Demons, Drama, Sci-Fi, Shounen, Supernatural, Thriller","OVA",1,5.81,2281
"11742",12195,5548,"69 Pink Riders","Hentai","OVA",1,5.27,580
"2809",2827,2300,"Uchuu no Kishi Tekkaman Blade OVA: Twin Blood","Action, Mecha, Sci-Fi, Shounen","OVA",1,7.16,2432
"10706",11126,3559,"Stringendo: Angel-tachi no Private Lesson","Hentai","OVA",12,7.55,7713
"8636",8737,33349,"Hajimete no Eigo: Sekai Meisaku Douwa","Fantasy, Kids","OVA",18,5.33,33
"7569",7624,31912,"Shinsetsu Kachikachi Yama","Action, Fantasy, Historical","Movie",1,5.23,147
"6076",6115,5080,"Quiz Magic Academy: The Original Animation","Comedy, Fantasy, Magic, School","OVA",1,6.25,7367
"9130",9265,22511,"Kobutori","Comedy, Demons","Movie",1,5.38,125
"6753",6799,3025,"Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi","Action, Fantasy, Magic","OVA",2,5.92,641
"4568",4592,706,"Comic Party Revolution","Comedy, Drama","TV",13,6.68,6690
"6904",6951,33549,"Mame-Mofu Collab Animation","Comedy","ONA",1,5.83,119
"11047",11491,30128,"Allargando The Animation","Hentai","OVA",1,6.53,2115
"10625",10824,27467,"Yoligongju Loopy","Kids, Magic","TV",6,5.47,62
"11115",11562,3916,"Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation","Hentai","OVA",2,6.42,2930
"1468",1475,770,"Pale Cocoon","Drama, Sci-Fi","OVA",1,7.53,44030
"9316",9462,33705,"Mameshiba the DVD Green Pea-shiba no Kutsujoku","Comedy","OVA",4,5.5,111
"8324",8407,26235,"Crayon no Hoshi","Drama, Kids","OVA",1,5,47
"5881",5917,6077,"Akubi Girl","Comedy, Fantasy","TV",26,6.31,328
"7194",7243,10801,"Copihan","Comedy, School, Sci-Fi","ONA",7,5.61,6167
"3180",3202,2595,"D.C.II: Da Capo II","Drama, Ecchi, Romance, School","TV",13,7.05,25225
"125",126,25781,"Shingeki no Kyojin: Kuinaki Sentaku","Action, Fantasy, Shoujo, Supernatural","OVA",2,8.45,92543
"11431",11882,22081,"Cosplay Rakuen","Hentai","OVA",1,5.96,1670
"5754",5789,15565,"Maken-Ki! Two","Action, Ecchi, Harem, Martial Arts, School, Super Power","TV",10,6.35,49842
"3386",3408,514,"Cossette no Shouzou","Drama, Horror, Magic, Psychological, Romance, Supernatural","OVA",3,7,40318
"8257",8340,33831,"Chii-chan no Kageokuri","Drama, Historical","OVA",1,4.5,25
"5006",5034,20539,"Nameko-ke no Ichizoku","Comedy, Slice of Life","OVA",13,6.57,439
"333",335,934,"Higurashi no Naku Koro ni","Horror, Mystery, Psychological, Supernatural, Thriller","TV",26,8.17,359494
"5711",5745,2885,"Ganbare Goemon","Comedy, Shounen","TV",23,6.36,713
"8116",8192,26017,"Backkom Specials","Comedy, Kids, Super Power","ONA",8,6.23,93
"9341",9487,11245,"Manga Nihonshi","Historical","TV",52,6.2,114
"11609",12062,9211,"Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen","Hentai","OVA",1,5.64,1262
"6996",7044,3127,"California Crisis: Tsuigeki no Juuka","Action, Adventure, Comedy","OVA",1,5.77,1604
"7189",7238,13971,"663114","Fantasy","Movie",1,5.61,1701
"2035",2046,13357,"High School DxD Specials","Comedy, Demons, Ecchi, Harem, Romance, School","Special",6,7.37,75439
"10507",10699,22561,"Virtual Star 2000","Action","OVA",6,5.43,75
"6567",6610,32961,"Regalia: The Three Sacred Stars","Action, Mecha, Sci-Fi","TV",13,6.03,16766
"8491",8586,9759,"Future GPX Cyber Formula Graffiti","Action, Sci-Fi, Sports","OVA",1,6.55,223
"2594",2608,432,"Iria: Zeiram The Animation","Action, Adventure, Sci-Fi, Space","OVA",6,7.21,10208
"2403",2416,1941,"Moonlight Mile 1st Season: Lift Off","Adventure, Drama, Sci-Fi, Space","TV",12,7.27,6037
"3171",3193,2404,"Zombie-Loan","Action, Horror, Shounen, Supernatural","TV",11,7.06,93637
"4613",4637,31048,"Burenai Ai de","Music","Music",1,6.67,522
"3887",3911,6229,"Konpeki no Kantai","Action, Drama, Historical, Military","OVA",32,6.85,827
"5858",5894,17897,"Hana wa Saku","Music","Special",1,6.32,762
"3090",3112,8767,"Shin Tenchi Muyou! Specials","Comedy, Romance, Sci-Fi, Shounen","Special",6,7.08,2233
"3363",3385,1040,"Mizuiro Jidai","Shoujo, Slice of Life","TV",47,7.01,1519
"2422",2435,31298,"Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi","Comedy, School","Special",6,7.27,3817
"6365",6407,2468,"Nineteen 19","Drama, Romance","OVA",1,6.13,1402
"8146",8224,9613,"Big X","Action, Historical, Sci-Fi, Shounen","TV",59,6.46,254
"3690",3714,31430,"Terra Formars Revenge","Action, Drama, Horror, Sci-Fi, Seinen, Space","TV",13,6.91,34176
"4663",4687,32446,"MONSTER GENERATiON","Music","Music",1,6.66,468
"9179",9317,33226,"Kotowaza Gundam-san","Comedy, Mecha, Parody","ONA",17,6.13,200
"5320",5348,4667,"B-Densetsu! Battle Bedaman Enkon","Adventure, Comedy, Kids, Shounen","TV",51,6.48,2512
"1193",1198,32899,"Watashi ga Motete Dousunda","Comedy, Harem, Romance, School, Shoujo","TV",12,7.64,57638
"10425",10617,28023,"Tsuru no Sugomori","Kids","Movie",1,8.5,46
"11425",11876,3920,"Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei","Hentai","OVA",2,5.96,848
"5453",5483,14875,"Eureka Seven AO: Jungfrau no Hanabana-tachi","Action, Adventure, Drama, Mecha, Sci-Fi","OVA",1,6.44,6756
"999",1003,32485,"Prison School OVA","Comedy, Ecchi, Romance, School, Seinen","OVA",1,7.73,30887
"3798",3822,31147,"Concrete Revolutio: Choujin Gensou","Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural","TV",13,6.87,46938
"8098",8174,21553,"Asobo Toy-chan","Kids","TV",53,6.14,63
"11563",12014,2374,"Shusaku","Hentai, School","OVA",3,5.73,1341
"4905",4932,9795,"Atashin&#039;chi Movie","Comedy","Movie",1,6.59,260
"5257",5285,10262,"Gag Manga Biyori: Jump Festa 2002 Special","Comedy","Special",1,6.5,513
"3154",3176,9712,"Maria†Holic Alive","Comedy, Parody, School, Shoujo Ai","TV",12,7.06,40502
"905",908,1293,"Urusei Yatsura","Action, Adventure, Comedy, Drama, Romance, Sci-Fi","TV",195,7.78,23020
"10574",10771,30140,"Xing Mao Lixian Ji Zhi Shu Fa Pian","Adventure, Kids","TV",26,6.33,45
"10985",11426,10420,"Gakuen 3","Hentai","OVA",2,6.63,2188
"4220",4244,5333,"Ikkitousen: Great Guardians Specials","Comedy, Ecchi","Special",6,6.77,12064
"490",492,15809,"Hataraku Maou-sama!","Comedy, Demons, Fantasy, Romance, Shounen","TV",13,8.03,409037
"482",484,2618,"Takarajima","Adventure, Drama, Historical, Mystery","TV",26,8.04,5306
"2490",2503,3221,"Shakugan no Shana Movie Special","Adventure, Comedy, Fantasy, Parody","Special",1,7.25,19488
"9369",9515,9334,"Mecha☆Afro-kun","Comedy","OVA",1,6.25,183
"706",709,28121,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka","Action, Adventure, Comedy, Fantasy, Romance","TV",13,7.88,336349
"614",617,20159,"Pokemon: The Origin","Action, Adventure, Comedy, Fantasy, Kids","Special",4,7.94,85947
"10685",10887,32557,"Zombie Clay Animation: I&#039;m Stuck!!","Comedy, Horror","ONA",4,4.33,72
"6402",6444,319,"Happy World!","Comedy, Ecchi, Fantasy, Romance","OVA",3,6.11,4348
"10230",10416,9906,"Sue Cat","Adventure, Music, Shoujo","TV",40,6.27,116
"788",791,12883,"Tsuritama","Comedy, Sci-Fi, Slice of Life, Sports","TV",12,7.84,90625
"7233",7282,21471,"Mirai Koushi Harima SACLA","Music, Sci-Fi","ONA",1,5.58,577
"3473",3495,24347,"Inazuma Eleven: Chou Jigen Dream Match","Shounen, Sports, Super Power","Movie",1,6.97,2280
"8184",8263,8182,"Bouken Shounen Shadar","Adventure, Horror","TV",156,6.65,184
"8562",8658,10882,"Ghost Messenger","Action, Fantasy","OVA",6,6.91,960
"11249",11699,3452,"Onna Kyoushi","Hentai","OVA",3,6.24,1570
