"","X","anime_id","name","genre","type","episodes","rating","members"
"4333",4357,1194,"Coyote Ragtime Show","Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen","TV",12,6.74,13036
"3653",3677,2205,"Bakuretsu Tenshi: Infinity","Action, Comedy, Mecha, Sci-Fi, Shounen","OVA",1,6.91,11734
"8430",8520,3243,"Elec-king The Animation","Comedy","TV",13,6.55,96
"4990",5018,5454,"Yokuwakaru Gendaimahou","Comedy, Magic","TV",12,6.58,17422
"7576",7632,5874,"Sankou to Tako: Hyakumanryou Chinsoudou","Action","Movie",1,5.22,369
"11025",11469,2325,"Angel Blade Punish!","Adventure, Hentai, Magic, Sci-Fi","OVA",3,6.56,3957
"6629",6674,8333,"Kodomo no Keijijougaku","Fantasy","ONA",1,6,543
"10478",10670,32388,"Undouki Kenshin Manual Taiou Taisou","Kids","Special",1,2.72,53
"6560",6603,11043,"Install Pilot","Action, Sci-Fi, Shounen","Special",1,6.04,456
"8889",9005,10247,"Jankenman: Kaijuu Dai Kessen","Comedy, Kids","OVA",1,6.31,80
"10466",10658,11695,"Ultraman Graffiti","Action, Comedy, Parody, Super Power","OVA",6,5.25,123
"11599",12052,5544,"Suashi no Houkago","Hentai, Yuri","OVA",1,5.66,362
"6825",6872,13373,"Kyoto Animation: Hana-hen","Slice of Life","Special",1,5.88,2483
"3123",3145,31138,"Overlord: Ple Ple Pleiades","Action, Comedy, Fantasy, Magic","Special",8,7.07,25625
"6819",6866,31710,"Divine Gate","Action, Fantasy, Sci-Fi","TV",12,5.88,83271
"7192",7241,3429,"Blame! Special","Mecha, Sci-Fi","Special",1,5.61,4087
"1185",1190,334,"Marmalade Boy","Comedy, Drama, Romance, Shoujo","TV",76,7.64,24745
"7404",7456,1705,"Genma Taisen: Shinwa Zenya no Shou","Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural","TV",13,5.41,798
"83",84,877,"Nana","Comedy, Drama, Music, Romance, Shoujo, Slice of Life","TV",47,8.55,197256
"4241",4265,473,"Tide-Line Blue","Action, Adventure, Drama, Military, Shounen","TV",12,6.77,4670
"7718",7781,22417,"Quantum Leap","Action, Music","Music",1,5.02,184
"7121",7169,503,"Eien no Aselia","Adventure, Drama, Fantasy","OVA",2,5.67,3132
"10136",10321,22393,"Sora e","Fantasy, Kids, Music","Music",1,5.56,116
"1251",1256,2458,"Kimagure Orange☆Road OVA","Comedy, Drama, Magic, Romance, School","OVA",8,7.61,3542
"2705",2719,1110,"Mermaid Melody Pichi Pichi Pitch Pure","Adventure, Comedy, Magic, Romance, Shoujo","TV",39,7.18,19311
"5468",5498,8079,"Tamala 2010: A Punk Cat in Space OVA","Dementia, Sci-Fi","OVA",2,6.44,505
"6073",6112,30686,"Pokemon XY: Hoopa no Odemashi Daisakusen!!","Comedy, Fantasy, Kids","Special",6,6.25,1544
"5995",6033,23409,"Duel Masters VS","Action, Adventure, Comedy, Shounen","TV",49,6.27,374
"5623",5657,1591,"Kujibiki♥Unbalance","Comedy, Romance, School","TV",12,6.39,9021
"9306",9451,25073,"Makiba no Shoujo Katori Specials","Adventure, Drama, Historical, Slice of Life","Special",2,6.5,85
"7347",7398,20919,"Diabolik Lovers Recap","Shoujo, Vampire","Special",1,5.47,11802
"70",70,12431,"Uchuu Kyoudai","Comedy, Sci-Fi, Seinen, Slice of Life, Space","TV",99,8.59,72958
"8394",8482,27577,"Doubutsu Dai Yakyuu Sen","Sports","Movie",1,5.67,68
"7282",7331,9967,"W: Wish Omake","Harem, School, Seinen","Special",4,5.54,802
"2504",2517,1179,"Gakuen Senki Muryou","Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural","TV",26,7.24,3108
"10874",11310,23247,"Oshaburi Announcer","Hentai","OVA",1,6.84,1808
"3863",3887,422,"Stratos 4 OVA","Comedy, Military, Sci-Fi, Shounen","OVA",2,6.86,2133
"10465",10657,4681,"Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko","Comedy, Kids","Movie",1,6.3,277
"951",954,32491,"Kanojo to Kanojo no Neko: Everything Flows","Psychological, Romance, Slice of Life","TV",4,7.75,38765
"10925",11366,3537,"Cleavage","Hentai","OVA",2,6.74,6250
"4307",4331,16906,"Line Offline: Salaryman","Comedy","TV",114,6.75,1190
"3396",3418,13377,"Recorder to Randoseru Re♪","Comedy, School, Seinen, Slice of Life","TV",13,7,17283
"2779",2796,1434,"Lupin III: Harimao no Zaihou wo Oe!!","Action, Adventure, Comedy, Shounen","Special",1,7.16,3057
"8565",8661,34464,"Gijinka de Manabo!","Comedy, Sci-Fi","ONA",1,5.29,25
"7824",7890,7071,"Shoujouji no Tanuki-bayashi","Kids","Movie",1,4.74,475
"9455",9604,33401,"Momotarou (Music)","Music","Music",1,3.65,84
"9512",9666,18631,"Naniwa Kinyuu Den: Minami no Teiou","Comedy, Drama, Seinen","OVA",2,5.18,87
"5293",5321,1158,"Geobreeders: File-X Chibi Neko Dakkan","Adventure, Comedy, Shounen, Supernatural","OVA",3,6.49,1636
"6868",6915,31300,"Irodorimidori: Change Our Mirai!","Music","Music",1,5.85,721
"11058",11504,4057,"Inyouchuu Shoku","Demons, Fantasy, Hentai","OVA",2,6.51,3056
"7874",7942,32906,"Bishoujo Yuugi Unit Crane Game Girls","Comedy, Game, Space","TV",13,4.54,4673
"10833",11264,9308,"Oni Chichi 2","Hentai","OVA",2,6.94,11092
"5235",5263,8553,"Time Bokan Series: Time Patroltai Otasukeman","Action, Adventure, Comedy, Sci-Fi","TV",53,6.51,341
"1133",1138,14131,"Girls und Panzer","Military, School","TV",12,7.66,104275
"6180",6219,1975,"Mutekiou Tri-Zenon","Mecha, Sci-Fi","TV",22,6.21,483
"8320",8403,30050,"Cooking Papa Christmas Special","Comedy, Slice of Life","Special",1,6,66
"7077",7125,12501,"Ai Mai! Moe Can Change!","Comedy, Sci-Fi","OVA",1,5.7,4953
"3165",3187,32409,"Shinmai Maou no Testament Burst Specials","Comedy, Demons, Ecchi","Special",5,7.06,3495
"5567",5599,32041,"Mori no Densetsu: Dai Ni Gakushou","Fantasy","Movie",1,6.41,251
"7092",7140,20329,"Koroshiya-san: The Hired Gun","Action, Comedy, Police, Seinen, Thriller","TV",10,5.69,4608
"9847",10023,30765,"Present","Drama, Kids","OVA",1,5.5,45
"10687",10889,30090,"Zombie Ehon","Comedy","ONA",1,3.54,86
"5180",5208,1905,"Harukanaru Toki no Naka de: Hachiyou Shou Specials","Fantasy, Historical, Magic, Romance, Shoujo, Supernatural","Special",8,6.52,1773
"8788",8895,26323,"Hitotsu no Hana","Drama, Historical, Kids","OVA",1,6.5,49
"4393",4417,1232,"Saber Marionette R","Action, Comedy, Harem, Mecha, Sci-Fi","OVA",3,6.73,4928
"6041",6080,33902,"Suntory Minami Alps no Tennen Mizu","Drama, School","Special",3,6.26,3700
"11263",11713,10570,"Inshitsu Otaku ni Ikareru Kanojo","Hentai","OVA",3,6.21,2730
"3633",3657,554,"Koutetsu Tenshi Kurumi","Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen","TV",24,6.92,15653
"363",365,10049,"Nurarihyon no Mago: Sennen Makyou","Action, Demons, Shounen, Supernatural","TV",24,8.15,75612
"6315",6357,8409,"Marie &amp; Gali ver. 2.0","Comedy","TV",30,6.15,499
"5171",5199,9737,"Appleseed XIII","Action, Mecha, Military, Police, Sci-Fi","OVA",13,6.52,9336
"6312",6354,9445,"Gunparade Orchestra OVA","Mecha","OVA",3,6.15,394
"2771",2788,3327,"Giant Gorg","Adventure, Mecha, Sci-Fi","TV",26,7.16,1300
"11653",12106,977,"Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu","Action, Hentai, Mecha, Sci-Fi, Yaoi","OVA",1,5.53,4559
"4060",4084,25857,"PriPara Movie: Mi~nna Atsumare! Prism☆Tours","Music, Shoujo","Movie",1,6.81,803
"1912",1919,5226,"Souten Kouro","Action, Adventure, Historical","TV",26,7.41,9852
"8179",8258,8403,"Bonobono: Kumomo no Ki no Koto","Drama","Movie",1,6,137
"8230",8313,30959,"Charamaru-kun to Dokumaru-kun","Kids, Super Power","OVA",1,7.4,36
"1544",1551,21435,"Yama no Susume Second Season","Adventure, Comedy, Slice of Life","TV",24,7.51,11413
"9298",9443,8889,"Majo Demo Steady","Comedy, Ecchi, Magic, Romance","OVA",1,5.45,177
"6097",6136,767,"Burn Up!","Action, Comedy, Ecchi, Police, Sci-Fi","OVA",1,6.24,4184
"2322",2334,1490,"Ginga Tetsudou Monogatari","Action, Adventure, Drama, Sci-Fi, Space","TV",26,7.29,5947
"9229",9369,7681,"Kyouryuu Wakusei","Adventure, Fantasy, Historical, Sci-Fi","TV",60,6.5,138
"8906",9023,30761,"Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni","Fantasy, Kids","OVA",1,4.92,44
"2990",3010,3754,"Tongari Boushi no Memole","Fantasy, Magic, Shoujo","TV",50,7.11,1009
"1342",1349,8676,"Amagami SS","Comedy, Romance, School, Slice of Life","TV",25,7.57,157223
"1277",1283,21273,"Gochuumon wa Usagi Desu ka?","Comedy, Slice of Life","TV",12,7.6,82999
"9318",9464,12185,"Mameushi-kun","Comedy, Fantasy, Kids","TV",52,6.56,72
"5297",5325,1193,"Happy Seven: The TV Manga","Comedy, Fantasy","TV",13,6.49,3287
"9245",9386,29003,"Lena lena","Slice of Life","TV",13,5.33,69
"422",424,645,"Hikaru no Go: Journey to the North Star Cup","Game, Shounen","Special",1,8.09,13901
"8984",9105,13769,"Kamen no Ninja Akakage","Action, Fantasy","TV",23,6.89,202
"3400",3422,19841,"Super Seisyun Brothers","Comedy, Josei, Slice of Life","TV",14,7,18072
"11450",11901,4868,"Blind Night","Hentai","OVA",3,5.92,1253
"8361",8448,23801,"Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!","Adventure, Fantasy, Kids, Mystery, Sci-Fi","Special",1,5.67,62
"1689",1696,878,"Zegapain","Action, Mecha, Romance, Sci-Fi","TV",26,7.47,20644
"1086",1091,194,"Macross Zero","Adventure, Mecha, Military, Sci-Fi, Shounen","OVA",5,7.69,23568
"7534",7588,1031,"Hanare Toride no Yonna","Adventure, Fantasy","Movie",1,5.26,1748
"780",783,15487,"Kuroko no Basket NG-shuu","Comedy, School, Shounen, Sports","Special",9,7.84,32215
"1501",1508,14267,"Persona 4 the Animation: The Factor of Hope","Adventure, Mystery, School, Super Power, Supernatural","Movie",1,7.52,10757
"2947",2967,31229,"Servamp","Action, Comedy, Drama, Josei, Supernatural, Vampire","TV",12,7.12,73126
"4837",4862,2210,"Tooi Sekai","Drama, Romance","ONA",1,6.62,11347
"10795",11225,19859,"Yokujou Bazooka The Animation","Hentai","OVA",1,7.06,2361
"9891",10068,22241,"Ribbon no Kishi Pilot","Adventure","Special",1,5.36,139
"2659",2673,1796,"Dirty Pair: The Movie","Adventure, Comedy, Police, Sci-Fi","Movie",1,7.19,3227
"6173",6212,556,"Koutetsu Tenshi Kurumi Zero","Drama, Romance, Sci-Fi","OVA",3,6.21,3896
"3398",3420,30806,"Schwarzesmarken","Action, Drama, Historical, Mecha, Military, Sci-Fi","TV",12,7,51632
"10875",11311,8918,"Princess Lover! OVA","Hentai","OVA",2,6.84,17437
"1054",1059,10935,"Hourou Musuko Specials","Drama, School","Special",2,7.7,4714
"11516",11967,3556,"Soukan Rensa","Hentai","OVA",1,5.82,902
"6488",6531,3461,"Gensou Jotan Ellcia","Adventure, Fantasy","OVA",4,6.07,940
"918",921,21843,"Shingeki no Bahamut: Genesis","Action, Adventure, Demons, Fantasy, Magic, Supernatural","TV",12,7.77,143701
"3778",3802,12963,"Jewelpet Kira☆Deco!","Fantasy, Magic, Shoujo","TV",52,6.88,1452
"8620",8721,24053,"Gunners","Action, Mecha","ONA",1,4.51,102
"5003",5031,25283,"Kuusen Madoushi Kouhosei no Kyoukan","Action, Drama, Fantasy, Magic, School","TV",12,6.57,81870
"2196",2208,5014,"Sango Shou Densetsu: Aoi Umi no Elfie","Adventure, Sci-Fi","Movie",1,7.33,524
"3320",3342,10213,"Maji de Watashi ni Koi Shinasai!","Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power","TV",12,7.02,116683
"8341",8425,16554,"Dallyeola Majing-ga-X","Mecha, Sci-Fi","Movie",1,4.13,94
"6234",6273,1990,"Mahou Gakuen Lunar! Aoi Ryuu no Himitsu","Comedy, Fantasy, Magic","Movie",1,6.19,833
"11710",12163,3981,"Shokuzai no Kyoushitsu","Hentai","OVA",2,5.42,1483
"2985",3005,1857,"Taiyou no Mokushiroku: A Spirit of the Sun","Drama, Sci-Fi","Special",2,7.11,1433
"8186",8265,28983,"Bouken-tachi Gamba to Nanbiki no Nakama","Adventure, Kids","Movie",1,6.71,95
"553",555,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military","TV",12,7.97,244314
"714",717,33994,"Servamp Specials","Comedy","Special",3,7.88,5973
"11006",11448,10792,"Haramasete Seiryuu-kun!","Comedy, Harem, Hentai","OVA",2,6.61,2754
"7366",7417,25393,"Master of Torque 2","Action, Sci-Fi","ONA",1,5.45,329
"1892",1899,953,"Jyu Oh Sei","Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo","TV",11,7.41,44766
"863",866,5177,"Denpa-teki na Kanojo","Mystery, School, Thriller","OVA",2,7.79,85409
"5935",5972,9991,"Bremen 4: Jigoku no Naka no Tenshi-tachi","Adventure, Kids","Special",1,6.29,249
"3300",3322,1186,"Battle Athletess Daiundoukai (TV)","Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports","TV",26,7.02,4806
"656",659,388,"Capeta","Cars, Shounen, Sports","TV",52,7.91,9711
"8658",8760,29271,"Hangyodon no 007/2: Doctor Sunday Arawaru no Maki","Kids, Parody","OVA",1,7,51
"5474",5505,2018,"Warau Hyouteki","Horror, Mystery","OVA",1,6.44,1975
"10950",11391,27603,"Jutaijima","Hentai","OVA",2,6.71,2345
"4385",4409,15347,"Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki","Adventure, Comedy, Mystery","Movie",1,6.73,507
"2746",2762,17391,"Senyuu. Specials","Action, Comedy, Fantasy, Shounen","Special",4,7.17,10194
"3203",3225,1256,"Saint Seiya: Jashin Eris","Adventure, Sci-Fi, Shounen","Movie",1,7.05,10277
"2792",2809,23285,"Poulette no Isu","Comedy, Kids, Slice of Life","ONA",1,7.16,3675
"8569",8665,14067,"Ginga Hyouryuu Vifam: Chicago Super Police 13","Action, Comedy, Parody, Police","Special",1,6,126
"7428",7480,12865,"Ai wa KAT-TUN","Comedy","ONA",5,5.38,1513
"9821",9996,22623,"Pochacco no Ninjin Hata wa Oosawagi","Fantasy, Kids","OVA",1,6.35,76
"6548",6591,8176,"Teinenpi Shoujo Haiji","Comedy","ONA",8,6.05,216
"8607",8707,30106,"Graphillion: Kazoeage Oneesan wo Sukue","Kids","ONA",1,3.75,87
"3136",3158,873,".hack//Roots","Adventure, Drama, Fantasy, Game, Sci-Fi","TV",26,7.06,50480
"6605",6650,1643,"Sailor Victory","Action, Comedy, Mecha, Sci-Fi","OVA",2,6.02,801
"1961",1970,6795,"Genius Party Beyond","Dementia, Fantasy, Music, Sci-Fi","Movie",5,7.39,10660
"8322",8405,5990,"Cosmic Fantasy: Ginga Me Hyou no Wana","Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space","OVA",1,5.98,226
"3110",3132,127,"Gate Keepers","Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen","TV",24,7.07,14582
"1122",1127,32542,"Sakamoto desu ga?","Comedy, School, Seinen","TV",12,7.67,171452
"7828",7894,5868,"Haru no Uta","Music","Movie",1,4.72,641
"5804",5840,11595,"Perman (1983)","Comedy, Kids, School, Super Power","TV",526,6.34,447
"5513",5544,9389,"Ginga Hyouryuu Vifam: Kieta 12-nin","Action, Adventure, Mecha, Sci-Fi","OVA",1,6.42,205
"2015",2025,3009,"Tiger Mask","Action, Drama, Shounen, Sports","TV",105,7.38,4031
"11737",12190,7162,"Yaruki Manman","Comedy, Hentai, Parody","OVA",3,5.31,251
"1595",1602,16123,"Saki Zenkoku-hen","Game, School, Slice of Life","TV",13,7.49,19010
"121",122,486,"Kino no Tabi: The Beautiful World","Action, Adventure, Slice of Life","TV",13,8.46,102822
"4816",4841,11507,"Kami nomi zo Shiru Sekai: Nonstop!! Hunters","Music","Music",1,6.62,6634
"8490",8585,29653,"Futari Zamurai Homare no Kawakiri","Drama, Historical, Samurai","Movie",1,4.82,97
"4167",4191,17679,"Gambo","Demons, Historical","Movie",1,6.78,4232
"3273",3295,20945,"Iron Kid","Action, Adventure, Comedy, Sci-Fi","TV",26,7.03,908
"6423",6465,7420,"Byulbyul Iyagi","Drama, Psychological","Movie",6,6.1,235
"1971",1980,30307,"Monster Musume no Iru Nichijou","Comedy, Ecchi, Fantasy, Harem, Romance, Seinen","TV",12,7.39,181845
"4996",5024,30907,"Eine Kleine","Drama, Music, Romance, Slice of Life","Music",1,6.57,261
"9924",10101,33078,"Ryoku Tama Shinshi","Comedy, Demons","Movie",1,6,33
"903",906,540,"Tenchi Muyou! Ryououki 2nd Season","Action, Comedy, Harem, Sci-Fi, Shounen, Space","OVA",6,7.78,15837
"7042",7090,17811,"Kyoto Animation: Hassou-hen","Fantasy","Special",1,5.73,2246
"8729",8833,22445,"Hello Kitty no Yappari Mama ga Suki","Fantasy, Kids","OVA",1,6.64,96
"8227",8310,29862,"Channel 5.5 4th Season Prologue","Comedy","ONA",1,4.81,157
"6859",6906,21009,"Sekai de Ichiban Tsuyoku Naritai! Specials","Action, Ecchi, Sports","Special",6,5.86,3712
"2820",2838,2950,"Doubutsu no Mori","Kids, Slice of Life","Movie",1,7.15,12051
"8949",9069,29870,"Kagami","Romance","Movie",1,4.49,119
"10918",11359,9328,"Shoujo Senki Soul Eater","Hentai","OVA",1,6.76,6706
"9481",9632,17605,"Mr. Pen Pen II","Comedy, Kids, Shoujo","Special",1,5.78,63
"4523",4547,6533,"Atarashii Sekai","Music","Music",1,6.69,1477
"5706",5740,25833,"Zephyr","Drama, Music","Special",1,6.37,1478
"7515",7568,30430,"Kimi wa Sou Kimeta","Music","Music",1,5.3,107
"4645",4669,3081,"Attacker You!","Action, Romance, Shoujo, Sports","TV",58,6.66,2733
"6088",6127,2015,"Wind: A Breath of Heart","Comedy, School","OVA",1,6.25,1557
"11686",12139,4700,"Visionary","Hentai","OVA",5,5.48,858
"2148",2160,19653,"Neppuu Kairiku Bushi Road","Action, Fantasy, Mecha, Sci-Fi","Special",1,7.34,19967
"10358",10547,16746,"The War of Great Monsters","Action, Shounen, Supernatural","Movie",1,3.89,65
"8780",8886,22985,"Hipira-kun Special","Comedy, Fantasy, Kids, Supernatural, Vampire","Special",1,4.78,178
"3277",3299,1578,"Koisuru Tenshi Angelique: Kokoro no Mezameru Toki","Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo","TV",13,7.03,6786
"8347",8431,23799,"Dango San Kyoudai Attoiuma Gekijou","Kids, Music","TV",50,7.3,74
"4845",4870,8211,"Dance in the Vampire Bund Recap","Action, Supernatural, Vampire","Special",1,6.61,9758
"4938",4965,171,"Strange Dawn","Adventure, Drama, Fantasy","TV",13,6.59,1865
"6942",6989,2767,"Taneyamagahara no Yoru","Fantasy, Kids, Psychological, Slice of Life","Movie",1,5.81,2428
"7832",7898,30664,"Jinkou no Rakuen","Dementia","Movie",1,4.71,133
"3808",3832,2598,"Juusenki L-Gaim","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space","TV",54,6.87,2211
"9054",9187,22605,"Kero Kero Keroppi no Ganbare! Keroppooz","Fantasy, Kids, Sports","OVA",1,6,88
"6016",6055,6074,"21 Emon Uchuu ike! Hadashi no Princess","Comedy, Sci-Fi, Space","Movie",1,6.26,260
"6324",6366,3759,"School Days: Valentine Days","Comedy, Romance, School","OVA",1,6.15,32917
"7357",7408,1341,"Violence Jack: Harlem Bomber-hen","Action, Drama, Horror","OVA",1,5.46,4566
"3337",3359,1248,"Zone of the Enders: Idolo","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space","OVA",1,7.02,5564
"6945",6992,5330,"Alice in Cyberland","Action","OVA",1,5.8,605
"9805",9978,30386,"Pikaia!","Drama, Kids, Slice of Life","TV",13,5.8,483
"9151",9288,28047,"Kokoro no Chikara","Adventure, Historical, Romance","Movie",1,4.49,148
"6285",6325,2476,"School Days","Drama, Harem, Romance, School","TV",12,6.17,279183
"5687",5721,8533,"Hana no Kage","Demons, Drama, Historical, Romance","ONA",1,6.37,987
"10233",10419,6482,"Sugar Bunnies Chocolate!","Kids","TV",26,6.95,203
"9458",9607,22671,"Momoya x Peeping Life: Go en Desu yo! II","Comedy, Slice of Life","ONA",5,5.15,169
"1480",1487,28771,"Yu☆Gi☆Oh!: The Dark Side of Dimensions","Adventure, Game, Shounen","Movie",1,7.53,10263
"8804",8913,8191,"Hoshi Shinichi Short Short","Comedy, Sci-Fi","TV",26,6.07,160
"3061",3083,1104,"Shinkon Gattai Godannar!! 2nd Season","Comedy, Ecchi, Mecha, Romance, Sci-Fi","TV",13,7.09,4865
"10017",10195,33195,"Shi Wan Ge Leng Xiaohua","Action, Adventure, Comedy, Fantasy, Parody","Movie",1,7.07,110
"8851",8962,23575,"Ikkyuu-san: Ooabare Yancha-hime","Comedy, Historical, Kids","Special",1,5.9,71
"5853",5889,9972,"Document Taiyou no Kiba Dagram","Drama, Mecha, Military, Sci-Fi, Shounen","Movie",1,6.32,336
"9114",9249,26233,"Kitsune no Kan Chigai","Drama, Kids","OVA",1,5.67,44
"1715",1722,710,"Rec","Comedy, Drama, Romance","TV",9,7.46,68951
"3415",3437,636,"Juubee-chan 2: Siberia Yagyuu no Gyakushuu","Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen","TV",13,6.99,6733
"11220",11670,11969,"Love Bitch: Yasashii Onna","Hentai","OVA",1,6.28,1945
"5667",5701,8214,"Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori","Action, Historical","Special",1,6.38,349
"8904",9021,33886,"Jikkyou Chuukei","Dementia, Music","Music",1,4.31,52
"3182",3204,22695,"Dragon Ball Z: Summer Vacation Special","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","Special",1,7.05,4251
"4054",4078,1109,"Monster Extra","Drama, Horror, Mystery, Seinen","Special",1,6.81,6004
"2259",2271,192,"Love Hina Haru Special: Kimi Sakura Chiru Nakare!!","Adventure, Comedy, Romance","Special",1,7.31,40858
"4134",4158,10732,"Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon","Adventure, Comedy, Magic, Shounen, Supernatural","OVA",1,6.79,1626
"6313",6355,515,"Hajimari no Boukensha-tachi: Legend of Crystania","Action, Adventure, Fantasy, Magic, Supernatural","Movie",1,6.15,2893
"6381",6423,10691,"Downloader","Music","Music",1,6.12,3680
"9205",9343,17669,"Kunimatsu-sama no Otoridai","Comedy, School, Sports","TV",46,6.88,95
"6266",6305,5923,"Utsunomiko: Heaven Chapter","Adventure, Demons, Fantasy","OVA",13,6.18,333
"5816",5852,33023,"Touken Ranbu: Hanamaru","Action, Comedy, Drama, Fantasy, Historical, Slice of Life","TV",12,6.34,30310
"7779",7844,2146,"Canary","Fantasy, Music, Romance, School","OVA",1,4.88,1212
"4303",4327,8507,"Ikkitousen: Xtreme Xecutor Specials","Comedy, Ecchi","Special",6,6.75,8568
"7069",7117,10417,"Gyo","Horror","OVA",1,5.71,27005
"1473",1480,10713,"Towa no Quon 2: Konton no Ranbu","Action, Mystery, Super Power, Supernatural","Movie",1,7.53,20132
"6919",6966,33274,"Onara Gorou","Comedy","TV",13,5.82,5117
"11335",11786,5208,"Hatsukoi","Hentai","OVA",2,6.1,1628
"10283",10470,32142,"Takemoto Denki x Peeping Life","Comedy, Slice of Life","ONA",1,4.22,85
"7474",7527,30782,"Bikini Warriors","Comedy, Ecchi, Fantasy, Parody","TV",12,5.34,35004
"11778",12231,5551,"Shirouto Kurabu","Hentai","OVA",1,5,214
"9753",9923,30417,"Panpaka Pants O-New!","Comedy, Kids","TV",26,3.6,131
"10819",11250,31118,"Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation","Demons, Harem, Hentai, School, Supernatural","OVA",1,6.98,2713
"4540",4564,7103,"Miracle☆Train: Oedo-sen e Youkoso","Fantasy, Shoujo","TV",13,6.69,13898
"9511",9665,33861,"Nani no Yaku ni Mo Tatanai Karappona Hanashi","Comedy","ONA",2,3.5,33
"473",475,26123,"Seitokai Yakuindomo* OVA","Comedy, School, Shounen, Slice of Life","OVA",6,8.05,26361
"2837",2856,22877,"Seirei Tsukai no Blade Dance","Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural","TV",12,7.15,124448
"10586",10783,33744,"Yahabe","Game, Shounen, Supernatural","OVA",1,5,34
"2047",2058,4028,"Slayers Revolution","Adventure, Comedy, Fantasy","TV",13,7.37,23679
"5002",5030,8332,"Kudan","Fantasy","Movie",1,6.57,189
"5761",5797,30585,"Taifuu no Noruda","Drama, School, Sci-Fi, Supernatural","Movie",1,6.35,14281
"8258",8341,29385,"Chii-chan to Hige Ojisan","Kids, Slice of Life","TV",10,5.8,49
"8513",8609,11593,"Ganbare! Bokura no Hit and Run","School, Sports","Special",1,5.6,95
"1171",1176,16241,"Yondemasu yo, Azazel-san. Z","Comedy, Demons, Supernatural","TV",13,7.65,20640
"2753",2769,3137,"Tsurikichi Sanpei","Adventure, Sports","TV",109,7.17,1650
"8816",8925,32831,"Hungry to Win","Action, Sports","ONA",1,4.43,97
"5357",5386,8547,"Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis","Comedy, Sci-Fi, Shounen","Movie",1,6.47,537
"4744",4769,3100,"Kamen Rider SD Kaiki?! Kumo Otoko","Action, Parody","OVA",1,6.64,575
"11209",11659,2357,"Kojin Taxi","Hentai","OVA",5,6.29,2808
"1235",1240,10378,"Shinryaku!? Ika Musume","Comedy, Shounen, Slice of Life","TV",12,7.62,45613
"4999",5027,1159,"Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa","Adventure, Comedy, Sci-Fi, Shounen","OVA",4,6.57,984
"3744",3768,17725,"Magical☆Star Kanon 100%","Magic, Music, Shounen","OVA",1,6.89,18291
"8251",8334,33862,"Chichi Kaeru","Drama","ONA",1,4.56,41
"11593",12045,3383,"Orchid☆Emblem","Hentai","OVA",1,5.68,646
"4242",4266,4467,"Universe","Fantasy, Music","Music",1,6.77,1275
"6213",6252,1099,"Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu","Adventure, Drama, Fantasy, Shounen","OVA",1,6.2,1449
"2811",2829,27655,"Aldnoah.Zero 2nd Season","Action, Mecha, Sci-Fi, Space","TV",12,7.15,149364
"11474",11925,4487,"Ebenbourg no Kaze","Hentai","OVA",2,5.88,906
"6901",6948,13407,"Doudou","Fantasy","OVA",2,5.83,234
"6030",6069,5876,"Izumo","Adventure, Fantasy, Historical","OVA",2,6.26,276
"6635",6680,12133,"Sekai Kei Sekai Ron","Psychological, Sci-Fi","OVA",1,6,644
"5796",5832,3448,"Mad★Bull 34","Action, Police","OVA",4,6.34,3216
"9611",9770,30018,"Norakuro Nitouhei","Kids","Movie",1,4.65,102
"5585",5617,28911,"Hidamari Sketch Recap","Comedy, School, Slice of Life","Special",1,6.4,455
"2445",2458,12979,"Naruto SD: Rock Lee no Seishun Full-Power Ninden","Action, Comedy, Parody","TV",51,7.26,29989
"1969",1978,8068,"Kuroshitsuji Picture Drama","Demons, Supernatural","Special",1,7.39,12446
